i,j,delta,beta,priority,integral,max_delta,pi
1,4,480,0.11,0.05,1953.5,0.78872,0.27269
1,4,480,0.12,0.05,1892.1,0.79126,0.27035
1,4,480,0.14,0.05,1768.6,0.78785,0.27349
1,4,480,0.15,0.05,1708.5,0.78666,0.2746
1,4,480,0.16,0.05,1647.8,0.78595,0.27525
1,4,480,0.17,0.05,1612.6,0.78568,0.2755
1,4,480,0.2,0.05,1545.7,0.78739,0.27392
1,4,540,0.01,0.05,2960.2,1.1077,-0.021446
1,4,540,0.03,0.05,2974.3,1.1581,-0.0679
1,4,540,0.04,0.05,2961,1.1841,-0.091892
1,4,540,0.05,0.05,2924.7,1.1988,-0.10543
1,4,540,0.06,0.05,2813,1.1739,-0.082515
1,4,540,0.07,0.05,2689.9,1.1486,-0.059154
1,4,540,0.09,0.05,2425.3,1.0982,-0.012732
1,4,540,0.1,0.05,2002.1,0.7845,0.27659
1,4,540,0.11,0.05,1956.4,0.7845,0.27659
1,4,540,0.12,0.05,1913.5,0.78563,0.27555
1,4,540,0.13,0.05,1872.4,0.7845,0.27659
1,4,540,0.14,0.05,1827.8,0.78638,0.27485
1,4,540,0.15,0.05,1777.9,0.7845,0.27659
1,4,540,0.16,0.05,1730.3,0.78658,0.27467
1,4,540,0.17,0.05,1691.3,0.78456,0.27653
1,4,540,0.18,0.05,1653.4,0.78648,0.27476
1,4,540,0.2,0.05,1575.1,0.7857,0.27547
1,4,600,0.01,0.05,2957.5,1.1077,-0.021446
1,4,600,0.02,0.05,2966.7,1.1326,-0.044424
1,4,600,0.03,0.05,2964.6,1.1581,-0.0679
1,4,600,0.04,0.05,2943.5,1.1841,-0.091892
1,4,600,0.05,0.05,2890.5,1.1987,-0.1054
1,4,600,0.06,0.05,2756.2,1.1739,-0.082515
1,4,600,0.08,0.05,2531.8,1.1234,-0.035926
1,4,600,0.09,0.05,2364.5,1.0982,-0.012732
1,4,600,0.1,0.05,1954.9,0.7845,0.27659
1,4,600,0.11,0.05,1911.1,0.7845,0.27659
1,4,600,0.12,0.05,1870.4,0.7845,0.27659
1,4,600,0.15,0.05,1760.6,0.7845,0.27659
1,4,600,0.16,0.05,1727.8,0.7845,0.27659
1,4,600,0.17,0.05,1702.2,0.78456,0.27653
1,4,600,0.19,0.05,1663.9,0.78481,0.2763
1,4,600,0.2,0.05,1639.6,0.78472,0.27638
1,4,660,0.01,0.05,2954.8,1.1083,-0.022045
1,4,660,0.02,0.05,2960.7,1.1332,-0.045
1,4,660,0.04,0.05,2921.6,1.1845,-0.09229
1,4,660,0.05,0.05,2843.5,1.1987,-0.1054
1,4,660,0.07,0.05,2568.2,1.1486,-0.059154
1,4,660,0.08,0.05,2464.2,1.1234,-0.035926
1,4,660,0.12,0.05,1822.7,0.7845,0.27659
1,4,660,0.13,0.05,1785.7,0.7845,0.27659
1,4,660,0.15,0.05,1718.6,0.7845,0.27659
1,4,660,0.17,0.05,1658.9,0.78456,0.27653
1,4,660,0.18,0.05,1636.7,0.78479,0.27632
1,4,660,0.19,0.05,1619.4,0.78481,0.2763
1,4,660,0.2,0.05,1603.6,0.78472,0.27638
1,4,720,0.02,0.05,2954.5,1.1326,-0.044424
1,4,720,0.03,0.05,2941.4,1.1581,-0.0679
1,4,720,0.04,0.05,2898.5,1.1845,-0.092282
1,4,720,0.05,0.05,2792.6,1.1987,-0.1054
1,4,720,0.06,0.05,2625.2,1.1739,-0.082515
1,4,720,0.07,0.05,2502.6,1.1486,-0.059154
1,4,720,0.08,0.05,2394.7,1.1234,-0.035926
1,4,720,0.1,0.05,1853.1,0.7845,0.27659
1,4,720,0.11,0.05,1810.6,0.7845,0.27659
1,4,720,0.12,0.05,1771.4,0.7845,0.27659
1,4,720,0.13,0.05,1735.1,0.7845,0.27659
1,4,720,0.14,0.05,1701.5,0.7845,0.27659
1,4,720,0.15,0.05,1670.4,0.7845,0.27659
1,4,720,0.16,0.05,1641.5,0.7845,0.27659
1,4,720,0.17,0.05,1614.4,0.78456,0.27653
1,4,720,0.18,0.05,1589.1,0.78479,0.27632
1,4,720,0.19,0.05,1571.1,0.78481,0.2763
1,4,720,0.2,0.05,1555.1,0.78472,0.27638
1,5,60,0.02,0.05,3103,1.1484,-0.058992
1,5,60,0.03,0.05,3184.5,1.182,-0.089998
1,5,60,0.04,0.05,3267.2,1.2164,-0.12168
1,5,60,0.05,0.05,3350.6,1.238,-0.14156
1,5,60,0.06,0.05,3315,1.2127,-0.11827
1,5,60,0.09,0.05,2824.7,1.137,-0.048483
1,5,60,0.1,0.05,2193.2,0.67604,0.3766
1,5,60,0.11,0.05,2167.4,0.67712,0.37561
1,5,60,0.12,0.05,2140.9,0.6761,0.37654
1,5,60,0.13,0.05,2119.9,0.67599,0.37664
1,5,60,0.14,0.05,2101.9,0.67525,0.37732
1,5,60,0.16,0.05,2070.8,0.67525,0.37732
1,5,60,0.17,0.05,2057.2,0.67717,0.37556
1,5,60,0.18,0.05,2044.3,0.67555,0.37705
1,5,60,0.19,0.05,2032.2,0.67563,0.37698
1,5,120,0.01,0.05,3019,1.1155,-0.02866
1,5,120,0.03,0.05,3170.2,1.1821,-0.090012
1,5,120,0.04,0.05,3236,1.2164,-0.1217
1,5,120,0.06,0.05,3242.4,1.2127,-0.11827
1,5,120,0.07,0.05,3157.1,1.1874,-0.094904
1,5,120,0.08,0.05,3027.8,1.1622,-0.071677
1,5,120,0.11,0.05,2095,0.67525,0.37732
1,5,120,0.14,0.05,1985.3,0.67525,0.37732
1,5,120,0.15,0.05,1962.2,0.67525,0.37732
1,5,120,0.16,0.05,1941.4,0.67525,0.37732
1,5,120,0.17,0.05,1922.2,0.67526,0.37732
1,5,120,0.18,0.05,1904.1,0.67555,0.37705
1,5,120,0.19,0.05,1886.8,0.67563,0.37698
1,5,120,0.2,0.05,1870.1,0.67566,0.37695
1,5,180,0.01,0.05,3014.1,1.1155,-0.028662
1,5,180,0.05,0.05,3221.5,1.238,-0.14156
1,5,180,0.06,0.05,3176.9,1.2127,-0.11827
1,5,180,0.07,0.05,3074.7,1.1874,-0.094904
1,5,180,0.08,0.05,2926.9,1.1622,-0.071677
1,5,180,0.09,0.05,2615.7,1.137,-0.048483
1,5,180,0.1,0.05,2019.1,0.67525,0.37732
1,5,180,0.13,0.05,1870.6,0.67525,0.37732
1,5,180,0.14,0.05,1828.7,0.67525,0.37732
1,5,180,0.15,0.05,1798.3,0.67525,0.37732
1,5,180,0.16,0.05,1769.1,0.67525,0.37732
1,5,180,0.17,0.05,1740.3,0.67526,0.37732
1,5,180,0.19,0.05,1684.3,0.67563,0.37698
1,5,180,0.2,0.05,1657.5,0.67566,0.37695
1,5,240,0.02,0.05,3063,1.1484,-0.05901
1,5,240,0.03,0.05,3114.2,1.1821,-0.090017
1,5,240,0.04,0.05,3144.5,1.2164,-0.1217
1,5,240,0.05,0.05,3164.9,1.238,-0.14156
1,5,240,0.06,0.05,3104.7,1.2127,-0.11827
1,5,240,0.07,0.05,2981.2,1.1874,-0.094904
1,5,240,0.08,0.05,2830.2,1.1622,-0.071677
1,5,240,0.09,0.05,2529.7,1.137,-0.048483
1,5,240,0.1,0.05,1948.9,0.67525,0.37732
1,5,240,0.11,0.05,1890,0.67525,0.37732
1,5,240,0.12,0.05,1829.7,0.67525,0.37732
1,5,240,0.13,0.05,1774.4,0.67525,0.37732
1,5,240,0.14,0.05,1721.3,0.67525,0.37732
1,5,240,0.15,0.05,1671.8,0.67525,0.37732
1,5,240,0.16,0.05,1628.5,0.67525,0.37732
1,5,240,0.18,0.05,1549.1,0.67555,0.37705
1,5,240,0.2,0.05,1476.9,0.67566,0.37695
1,5,300,0.01,0.05,2993.8,1.1155,-0.028662
1,5,300,0.02,0.05,3041.9,1.1484,-0.05901
1,5,300,0.03,0.05,3086.4,1.1821,-0.090017
1,5,300,0.05,0.05,3125.7,1.238,-0.14156
1,5,300,0.06,0.05,3054.4,1.2127,-0.11827
1,5,300,0.07,0.05,2937.6,1.1874,-0.094904
1,5,300,0.08,0.05,2776.9,1.1622,-0.071677
1,5,300,0.1,0.05,1886.1,0.67525,0.37732
1,5,300,0.11,0.05,1816.8,0.67525,0.37732
1,5,300,0.12,0.05,1745.2,0.67525,0.37732
1,5,300,0.13,0.05,1681,0.67525,0.37732
1,5,300,0.14,0.05,1626.8,0.67525,0.37732
1,5,300,0.15,0.05,1579.5,0.67525,0.37732
1,5,300,0.16,0.05,1537.9,0.67525,0.37732
1,5,300,0.17,0.05,1501,0.67526,0.37732
1,5,300,0.18,0.05,1468.2,0.67555,0.37705
1,5,300,0.19,0.05,1440.1,0.67563,0.37698
1,5,360,0.01,0.05,2984.9,1.1155,-0.028662
1,5,360,0.02,0.05,3022.5,1.1484,-0.05901
1,5,360,0.04,0.05,3080.6,1.2164,-0.1217
1,5,360,0.05,0.05,3094.5,1.238,-0.14156
1,5,360,0.07,0.05,2858.7,1.1874,-0.094904
1,5,360,0.09,0.05,2362,1.137,-0.048483
1,5,360,0.1,0.05,1819.4,0.67525,0.37732
1,5,360,0.11,0.05,1761,0.67532,0.37726
1,5,360,0.12,0.05,1704.4,0.67525,0.37732
1,5,360,0.13,0.05,1652.1,0.67525,0.37732
1,5,360,0.14,0.05,1606.1,0.67525,0.37732
1,5,360,0.15,0.05,1564.8,0.67525,0.37732
1,5,360,0.17,0.05,1497.4,0.67526,0.37732
1,5,360,0.18,0.05,1471.6,0.67555,0.37705
1,5,360,0.19,0.05,1449.1,0.67563,0.37698
1,5,360,0.2,0.05,1429.8,0.67566,0.37695
1,5,420,0.02,0.05,3013.3,1.1484,-0.05901
1,5,420,0.03,0.05,3038.2,1.1821,-0.090017
1,5,420,0.04,0.05,3052.4,1.2164,-0.1217
1,5,420,0.05,0.05,3050.9,1.238,-0.14156
1,5,420,0.06,0.05,2953.8,1.2127,-0.11827
1,5,420,0.07,0.05,2785.3,1.1874,-0.094904
1,5,420,0.08,0.05,2607.9,1.1622,-0.071677
1,5,420,0.09,0.05,2304.2,1.137,-0.048483
1,5,420,0.15,0.05,1503.9,0.67769,0.37508
1,5,420,0.16,0.05,1469.3,0.68007,0.37288
1,5,420,0.17,0.05,1444.1,0.67691,0.3758
1,5,420,0.18,0.05,1422.5,0.67762,0.37514
1,5,420,0.19,0.05,1403.3,0.68023,0.37273
1,5,480,0.01,0.05,2980.2,1.1167,-0.029768
1,5,480,0.03,0.05,3034.7,1.1833,-0.091169
1,5,480,0.04,0.05,3044.1,1.2176,-0.12283
1,5,480,0.05,0.05,3029,1.238,-0.14156
1,5,480,0.07,0.05,2746.2,1.1874,-0.094904
1,5,480,0.08,0.05,2581.9,1.1622,-0.071677
1,5,480,0.09,0.05,2296.2,1.137,-0.048483
1,5,480,0.1,0.05,1765,0.68329,0.36991
1,5,480,0.11,0.05,1707.5,0.67848,0.37435
1,5,480,0.12,0.05,1650.2,0.67885,0.37401
1,5,480,0.13,0.05,1592.4,0.68283,0.37034
1,5,480,0.15,0.05,1480.5,0.68145,0.37161
1,5,480,0.16,0.05,1423.7,0.67966,0.37327
1,5,480,0.17,0.05,1393.9,0.67834,0.37448
1,5,480,0.18,0.05,1372,0.67833,0.37448
1,5,480,0.19,0.05,1353,0.67895,0.37392
1,5,480,0.2,0.05,1335.9,0.67904,0.37383
1,5,540,0.02,0.05,3008.3,1.1484,-0.05901
1,5,540,0.03,0.05,3028.1,1.1821,-0.090017
1,5,540,0.05,0.05,3005.6,1.2375,-0.14115
1,5,540,0.06,0.05,2863.4,1.2127,-0.11827
1,5,540,0.09,0.05,2279.2,1.137,-0.048483
1,5,540,0.11,0.05,1699.8,0.67525,0.37732
1,5,540,0.15,0.05,1548.1,0.67525,0.37732
1,5,540,0.16,0.05,1507.9,0.67525,0.37732
1,5,540,0.17,0.05,1473.9,0.67526,0.37732
1,5,540,0.2,0.05,1368.4,0.67566,0.37695
1,5,600,0.01,0.05,2975.1,1.1155,-0.028662
1,5,600,0.02,0.05,3001.8,1.1484,-0.05901
1,5,600,0.03,0.05,3017,1.1821,-0.090017
1,5,600,0.05,0.05,2972,1.2375,-0.14115
1,5,600,0.06,0.05,2802.9,1.2127,-0.11827
1,5,600,0.07,0.05,2644.4,1.1874,-0.094904
1,5,600,0.08,0.05,2488.9,1.1622,-0.071677
1,5,600,0.09,0.05,2208.2,1.137,-0.048483
1,5,600,0.1,0.05,1701.7,0.67525,0.37732
1,5,600,0.12,0.05,1621.4,0.67525,0.37732
1,5,600,0.14,0.05,1550.1,0.67525,0.37732
1,5,600,0.15,0.05,1516.8,0.67525,0.37732
1,5,600,0.16,0.05,1487.3,0.67525,0.37732
1,5,600,0.18,0.05,1448.1,0.67555,0.37705
1,5,600,0.19,0.05,1433.1,0.67563,0.37698
1,5,600,0.2,0.05,1416.6,0.67566,0.37695
1,5,660,0.01,0.05,2972,1.1161,-0.029218
1,5,660,0.03,0.05,3004.7,1.1825,-0.0904
1,5,660,0.04,0.05,2989.4,1.2167,-0.12195
1,5,660,0.07,0.05,2575.2,1.1874,-0.094904
1,5,660,0.08,0.05,2418,1.1622,-0.071677
1,5,660,0.09,0.05,2137.4,1.137,-0.048483
1,5,660,0.1,0.05,1660.2,0.67525,0.37732
1,5,660,0.13,0.05,1547.6,0.67525,0.37732
1,5,660,0.14,0.05,1514.7,0.67525,0.37732
1,5,660,0.15,0.05,1483.6,0.67525,0.37732
1,5,660,0.16,0.05,1454,0.67525,0.37732
1,5,660,0.18,0.05,1408,0.67555,0.37705
1,5,660,0.19,0.05,1392.9,0.67563,0.37698
1,5,660,0.2,0.05,1379.1,0.67566,0.37695
1,5,720,0.01,0.05,2969,1.1155,-0.028662
1,5,720,0.02,0.05,2988.3,1.1484,-0.05901
1,5,720,0.05,0.05,2871.2,1.2375,-0.14115
1,5,720,0.06,0.05,2670.4,1.2127,-0.11827
1,5,720,0.07,0.05,2505.6,1.1874,-0.094904
1,5,720,0.08,0.05,2345.3,1.1622,-0.071677
1,5,720,0.09,0.05,2061,1.137,-0.048483
1,5,720,0.1,0.05,1616.5,0.67525,0.37732
1,5,720,0.11,0.05,1576.5,0.67525,0.37732
1,5,720,0.13,0.05,1505.9,0.67525,0.37732
1,5,720,0.14,0.05,1474.3,0.67525,0.37732
1,5,720,0.15,0.05,1444.7,0.67525,0.37732
1,5,720,0.17,0.05,1390.7,0.67526,0.37732
1,5,720,0.18,0.05,1367.1,0.67555,0.37705
1,5,720,0.19,0.05,1351.4,0.67563,0.37698
1,5,720,0.2,0.05,1337.5,0.67566,0.37695
1,6,60,0.01,0.05,3045.5,1.124,-0.036462
1,6,60,0.02,0.05,3148.9,1.1656,-0.074797
1,6,60,0.03,0.05,3253.7,1.208,-0.11397
1,6,60,0.04,0.05,3360.1,1.2514,-0.15399
1,6,60,0.05,0.05,3460.1,1.28,-0.18031
1,6,60,0.06,0.05,3336.8,1.2547,-0.15701
1,6,60,0.08,0.05,2940.1,1.2042,-0.11042
1,6,60,0.1,0.05,1728.7,0.5432,0.4991
1,6,60,0.11,0.05,1704.9,0.54302,0.49926
1,6,60,0.12,0.05,1685.9,0.54302,0.49927
1,6,60,0.15,0.05,1646.8,0.54299,0.49929
1,6,60,0.17,0.05,1625.9,0.54108,0.50105
1,6,60,0.2,0.05,1598.4,0.53812,0.50378
1,6,120,0.01,0.05,3041.7,1.124,-0.03648
1,6,120,0.02,0.05,3140.3,1.1656,-0.074813
1,6,120,0.04,0.05,3322,1.2515,-0.15401
1,6,120,0.06,0.05,3284.4,1.2547,-0.15701
1,6,120,0.07,0.05,3115.2,1.2294,-0.13365
1,6,120,0.08,0.05,2895.2,1.2042,-0.11042
1,6,120,0.09,0.05,2437.3,1.179,-0.087229
1,6,120,0.1,0.05,1696.5,0.54366,0.49867
1,6,120,0.11,0.05,1664.9,0.53926,0.50273
1,6,120,0.13,0.05,1609.9,0.53851,0.50342
1,6,120,0.14,0.05,1585.5,0.53819,0.50372
1,6,120,0.16,0.05,1553.3,0.53984,0.50219
1,6,120,0.17,0.05,1539.1,0.53825,0.50366
1,6,120,0.18,0.05,1525.6,0.5371,0.50472
1,6,120,0.19,0.05,1512.6,0.53661,0.50518
1,6,180,0.01,0.05,3036.1,1.124,-0.036482
1,6,180,0.02,0.05,3128,1.1656,-0.074819
1,6,180,0.03,0.05,3208.1,1.2081,-0.11399
1,6,180,0.04,0.05,3272.8,1.2515,-0.15402
1,6,180,0.05,0.05,3318.3,1.28,-0.18031
1,6,180,0.07,0.05,3050.9,1.2294,-0.13365
1,6,180,0.08,0.05,2810.8,1.2042,-0.11042
1,6,180,0.1,0.05,1614.3,0.53637,0.50539
1,6,180,0.11,0.05,1569,0.53815,0.50375
1,6,180,0.12,0.05,1528.8,0.53628,0.50548
1,6,180,0.13,0.05,1493,0.53593,0.5058
1,6,180,0.14,0.05,1460.5,0.535,0.50666
1,6,180,0.15,0.05,1438.9,0.535,0.50666
1,6,180,0.16,0.05,1417.9,0.535,0.50666
1,6,180,0.17,0.05,1396.7,0.53542,0.50627
1,6,180,0.18,0.05,1375.6,0.536,0.50574
1,6,180,0.19,0.05,1354.7,0.53624,0.50551
1,6,240,0.01,0.05,3025.5,1.124,-0.036482
1,6,240,0.02,0.05,3106.1,1.1656,-0.074819
1,6,240,0.03,0.05,3175.4,1.2081,-0.11399
1,6,240,0.04,0.05,3225.6,1.2515,-0.15402
1,6,240,0.05,0.05,3258.1,1.28,-0.18031
1,6,240,0.07,0.05,2966.2,1.2294,-0.13365
1,6,240,0.08,0.05,2721,1.2042,-0.11042
1,6,240,0.09,0.05,2226,1.1784,-0.086689
1,6,240,0.1,0.05,1565.6,0.535,0.50666
1,6,240,0.12,0.05,1469.7,0.535,0.50666
1,6,240,0.14,0.05,1386.8,0.535,0.50666
1,6,240,0.17,0.05,1279.7,0.53542,0.50627
1,6,240,0.18,0.05,1245.5,0.536,0.50574
1,6,240,0.19,0.05,1213.1,0.53624,0.50551
1,6,300,0.01,0.05,3014.9,1.124,-0.036482
1,6,300,0.03,0.05,3149.1,1.2081,-0.11399
1,6,300,0.04,0.05,3194,1.2515,-0.15402
1,6,300,0.05,0.05,3216.8,1.28,-0.18031
1,6,300,0.06,0.05,3106.1,1.2547,-0.15701
1,6,300,0.07,0.05,2936,1.2294,-0.13365
1,6,300,0.08,0.05,2676.2,1.2042,-0.11042
1,6,300,0.09,0.05,2173.1,1.1784,-0.086689
1,6,300,0.13,0.05,1355.7,0.535,0.50666
1,6,300,0.14,0.05,1307.8,0.535,0.50666
1,6,300,0.16,0.05,1228.4,0.535,0.50666
1,6,300,0.17,0.05,1195.4,0.53542,0.50627
1,6,300,0.18,0.05,1166.1,0.536,0.50574
1,6,300,0.2,0.05,1122.5,0.53635,0.50541
1,6,360,0.01,0.05,3005.7,1.124,-0.036482
1,6,360,0.02,0.05,3064.2,1.1656,-0.074819
1,6,360,0.07,0.05,2849.9,1.2294,-0.13365
1,6,360,0.08,0.05,2573.7,1.2042,-0.11042
1,6,360,0.09,0.05,2063.6,1.1784,-0.086689
1,6,360,0.11,0.05,1410.5,0.54278,0.49949
1,6,360,0.12,0.05,1363.3,0.54081,0.5013
1,6,360,0.13,0.05,1319.7,0.54045,0.50163
1,6,360,0.14,0.05,1280.7,0.54195,0.50025
1,6,360,0.15,0.05,1245.7,0.53676,0.50503
1,6,360,0.18,0.05,1165.9,0.536,0.50574
1,6,360,0.19,0.05,1147,0.53624,0.50551
1,6,360,0.2,0.05,1131.2,0.53635,0.50541
1,6,420,0.01,0.05,3001.6,1.124,-0.036482
1,6,420,0.02,0.05,3054.8,1.1656,-0.074819
1,6,420,0.03,0.05,3100.2,1.2081,-0.11399
1,6,420,0.04,0.05,3134.5,1.2515,-0.15402
1,6,420,0.05,0.05,3142.1,1.28,-0.18031
1,6,420,0.06,0.05,3005.2,1.2547,-0.15701
1,6,420,0.09,0.05,2013.9,1.1784,-0.086689
1,6,420,0.12,0.05,1317.1,0.5441,0.49826
1,6,420,0.13,0.05,1270.7,0.54455,0.49785
1,6,420,0.14,0.05,1228.7,0.54316,0.49914
1,6,420,0.15,0.05,1194.7,0.54373,0.49861
1,6,420,0.16,0.05,1164.9,0.54227,0.49995
1,6,420,0.17,0.05,1143.9,0.54663,0.49594
1,6,420,0.18,0.05,1126,0.54388,0.49847
1,6,420,0.2,0.05,1095.9,0.54356,0.49876
1,6,480,0.01,0.05,3000.4,1.1252,-0.037587
1,6,480,0.04,0.05,3123.8,1.2527,-0.15514
1,6,480,0.05,0.05,3117.9,1.28,-0.18031
1,6,480,0.06,0.05,2958,1.2547,-0.15701
1,6,480,0.07,0.05,2750.1,1.2294,-0.13365
1,6,480,0.08,0.05,2501.9,1.2042,-0.11042
1,6,480,0.09,0.05,2036.5,1.179,-0.087229
1,6,480,0.11,0.05,1379.4,0.54853,0.49418
1,6,480,0.13,0.05,1277.5,0.55031,0.49254
1,6,480,0.16,0.05,1127.2,0.55366,0.48945
1,6,480,0.17,0.05,1103.7,0.55066,0.49221
1,6,480,0.18,0.05,1085.8,0.54832,0.49437
1,6,480,0.2,0.05,1056.4,0.55191,0.49107
1,6,540,0.03,0.05,3086.8,1.2081,-0.11399
1,6,540,0.05,0.05,3091.8,1.2795,-0.1799
1,6,540,0.07,0.05,2698.4,1.2294,-0.13365
1,6,540,0.09,0.05,1992.9,1.179,-0.087229
1,6,540,0.1,0.05,1397.9,0.53638,0.50539
1,6,540,0.11,0.05,1359.7,0.535,0.50666
1,6,540,0.12,0.05,1322.4,0.535,0.50666
1,6,540,0.14,0.05,1254.3,0.535,0.50666
1,6,540,0.16,0.05,1200.8,0.535,0.50666
1,6,540,0.17,0.05,1177.6,0.53542,0.50627
1,6,540,0.2,0.05,1089.4,0.53635,0.50541
1,6,600,0.01,0.05,2994.2,1.124,-0.036482
1,6,600,0.02,0.05,3040.1,1.1656,-0.074819
1,6,600,0.04,0.05,3088.2,1.2515,-0.15402
1,6,600,0.06,0.05,2836.9,1.2547,-0.15701
1,6,600,0.07,0.05,2626.8,1.2294,-0.13365
1,6,600,0.12,0.05,1294.4,0.535,0.50666
1,6,600,0.13,0.05,1260.7,0.535,0.50666
1,6,600,0.15,0.05,1199.4,0.535,0.50666
1,6,600,0.16,0.05,1173.9,0.535,0.50666
1,6,600,0.17,0.05,1154.6,0.53542,0.50627
1,6,600,0.18,0.05,1141.2,0.536,0.50574
1,6,600,0.2,0.05,1117.6,0.53635,0.50541
1,6,660,0.01,0.05,2990.8,1.1245,-0.036969
1,6,660,0.02,0.05,3032.8,1.166,-0.075169
1,6,660,0.04,0.05,3063.5,1.2515,-0.15402
1,6,660,0.05,0.05,3008.2,1.2795,-0.1799
1,6,660,0.07,0.05,2554.4,1.2294,-0.13365
1,6,660,0.09,0.05,1845.3,1.179,-0.087229
1,6,660,0.12,0.05,1266.4,0.535,0.50666
1,6,660,0.14,0.05,1204.1,0.535,0.50666
1,6,660,0.15,0.05,1175.1,0.535,0.50666
1,6,660,0.16,0.05,1149.1,0.535,0.50666
1,6,660,0.17,0.05,1126.2,0.53542,0.50627
1,6,720,0.03,0.05,3047,1.2081,-0.11399
1,6,720,0.04,0.05,3037.9,1.2519,-0.15441
1,6,720,0.05,0.05,2956.9,1.2795,-0.1799
1,6,720,0.06,0.05,2699.2,1.2547,-0.15701
1,6,720,0.09,0.05,1776.7,1.179,-0.087229
1,6,720,0.1,0.05,1294.8,0.53883,0.50312
1,6,720,0.11,0.05,1266.3,0.53514,0.50653
1,6,720,0.13,0.05,1204.3,0.535,0.50666
1,6,720,0.15,0.05,1147.6,0.535,0.50666
1,6,720,0.16,0.05,1121.6,0.535,0.50666
1,6,720,0.17,0.05,1097.8,0.53542,0.50627
1,6,720,0.18,0.05,1077.4,0.536,0.50574
1,6,720,0.19,0.05,1064.3,0.53624,0.50551
1,7,60,0.01,0.05,3086.9,1.1392,-0.050527
1,7,60,0.02,0.05,3232.2,1.1964,-0.10323
1,7,60,0.04,0.05,3528.3,1.3145,-0.21211
1,7,60,0.05,0.05,3655.2,1.3556,-0.25001
1,7,60,0.07,0.05,3062.3,1.305,-0.20335
1,7,60,0.08,0.05,2661.1,1.2798,-0.18013
1,7,60,0.09,0.05,1840.7,1.2518,-0.15434
1,7,60,0.1,0.05,1010.1,0.32793,0.6976
1,7,60,0.11,0.05,997.05,0.32896,0.69665
1,7,60,0.12,0.05,988.17,0.33011,0.69559
1,7,60,0.14,0.05,974.83,0.32774,0.69778
1,7,60,0.15,0.05,968.74,0.32632,0.69909
1,7,60,0.16,0.05,962.99,0.32632,0.69909
1,7,60,0.17,0.05,957.47,0.32677,0.69868
1,7,60,0.19,0.05,947.2,0.33031,0.69541
1,7,60,0.2,0.05,942.42,0.32776,0.69776
1,7,120,0.03,0.05,3358.9,1.2548,-0.15709
1,7,120,0.04,0.05,3477.6,1.3145,-0.21214
1,7,120,0.05,0.05,3570.6,1.3556,-0.25001
1,7,120,0.06,0.05,3355.8,1.3303,-0.22672
1,7,120,0.07,0.05,3051.7,1.305,-0.20335
1,7,120,0.08,0.05,2653.1,1.2798,-0.18013
1,7,120,0.09,0.05,1830.2,1.2489,-0.15162
1,7,120,0.11,0.05,988.05,0.32632,0.69909
1,7,120,0.13,0.05,959.22,0.32632,0.69909
1,7,120,0.14,0.05,945.45,0.32704,0.69842
1,7,120,0.15,0.05,936.7,0.32632,0.69909
1,7,120,0.16,0.05,928.78,0.32806,0.69748
1,7,120,0.17,0.05,921.49,0.32692,0.69853
1,7,120,0.18,0.05,914.69,0.32764,0.69787
1,7,120,0.19,0.05,907.92,0.32766,0.69786
1,7,120,0.2,0.05,901.28,0.32703,0.69844
1,7,180,0.01,0.05,3076.1,1.1393,-0.05055
1,7,180,0.05,0.05,3496.4,1.3556,-0.25001
1,7,180,0.06,0.05,3312.6,1.3303,-0.22672
1,7,180,0.07,0.05,3017.9,1.305,-0.20335
1,7,180,0.08,0.05,2585.6,1.2798,-0.18013
1,7,180,0.1,0.05,961.47,0.32632,0.69909
1,7,180,0.12,0.05,915.5,0.32719,0.69828
1,7,180,0.13,0.05,892.66,0.32693,0.69853
1,7,180,0.15,0.05,861.64,0.32632,0.69909
1,7,180,0.17,0.05,839.23,0.32632,0.69909
1,7,180,0.18,0.05,827.06,0.32632,0.69909
1,7,180,0.19,0.05,814.62,0.32677,0.69867
1,7,180,0.2,0.05,802.35,0.32703,0.69844
1,7,240,0.01,0.05,3064.6,1.1393,-0.05055
1,7,240,0.02,0.05,3184.2,1.1964,-0.10326
1,7,240,0.04,0.05,3372.7,1.3145,-0.21214
1,7,240,0.06,0.05,3235.9,1.3303,-0.22672
1,7,240,0.08,0.05,2507.4,1.2798,-0.18013
1,7,240,0.1,0.05,931.25,0.32696,0.6985
1,7,240,0.11,0.05,908.58,0.32632,0.69909
1,7,240,0.14,0.05,843.04,0.32632,0.69909
1,7,240,0.15,0.05,823.88,0.32632,0.69909
1,7,240,0.17,0.05,785.31,0.32632,0.69909
1,7,240,0.18,0.05,763.42,0.32632,0.69909
1,7,240,0.19,0.05,740.02,0.32677,0.69867
1,7,300,0.01,0.05,3053.2,1.1393,-0.05055
1,7,300,0.02,0.05,3160.6,1.1964,-0.10326
1,7,300,0.03,0.05,3261.8,1.2548,-0.15711
1,7,300,0.04,0.05,3335.8,1.3145,-0.21214
1,7,300,0.05,0.05,3380.6,1.3556,-0.25001
1,7,300,0.07,0.05,2914.2,1.305,-0.20335
1,7,300,0.08,0.05,2474.9,1.2798,-0.18013
1,7,300,0.09,0.05,1609.6,1.221,-0.1259
1,7,300,0.1,0.05,907.95,0.32632,0.69909
1,7,300,0.12,0.05,845.4,0.32632,0.69909
1,7,300,0.13,0.05,817.68,0.32632,0.69909
1,7,300,0.14,0.05,794.07,0.32632,0.69909
