i,j,delta,beta,priority,integral,max_delta,pi,L_i,v_i,w_i,q_max_i,rho_max_i,L_j,v_j,w_j,q_max_j,rho_max_j
5,13,540,0.08,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.09,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.1,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.11,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.12,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.13,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.14,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.15,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.16,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.17,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.18,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.19,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,540,0.2,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.01,0.05,2606.4,1.02326,0.0564154,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.02,0.05,2259.61,0.962148,0.11277,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.03,0.05,1867.09,0.901046,0.169114,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.04,0.05,1287.72,0.839897,0.225501,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.05,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.06,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.07,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.08,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.09,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.1,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.11,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.12,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.14,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.15,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.16,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.17,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.18,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.19,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,600,0.2,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.02,0.05,2259.61,0.962148,0.11277,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.03,0.05,1867.09,0.901046,0.169114,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.04,0.05,1287.72,0.839897,0.225501,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.05,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.06,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.07,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.1,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.12,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.13,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.14,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.15,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.16,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.17,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,660,0.18,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.01,0.05,2606.4,1.02326,0.0564154,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.02,0.05,2259.61,0.962148,0.11277,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.04,0.05,1287.72,0.839897,0.225501,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.05,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.06,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.07,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.09,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.11,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.12,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.13,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.14,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.15,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.16,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.17,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.18,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
5,13,720,0.19,0.05,14.297,0.0181228,0.983288,0.29,103,38,1989,72,0.51,103,28,1726,78
6,7,60,0.01,0.05,2940.1,1.08444,2.88705e-14,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.02,0.05,2936.7,1.0847,-0.000244268,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.04,0.05,2929.95,1.08645,-0.00184909,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.05,0.05,2924,1.08444,-2.04755e-16,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.07,0.05,2386.07,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.09,0.05,1637.85,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.1,0.05,1009.13,0.329101,0.696524,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.12,0.05,986.967,0.327719,0.697798,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.13,0.05,979.818,0.32676,0.698683,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.14,0.05,973.156,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.15,0.05,966.63,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.16,0.05,960.406,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.17,0.05,954.416,0.326705,0.698734,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.18,0.05,948.78,0.328033,0.697509,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,60,0.19,0.05,943.459,0.329526,0.696132,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.01,0.05,2935.16,1.08444,-3.00172e-08,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.02,0.05,2926.68,1.08514,-0.000646312,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.03,0.05,2918.01,1.08625,-0.00166827,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.04,0.05,2909.05,1.08752,-0.00283611,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.05,0.05,2891.65,1.08444,-2.04755e-16,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.06,0.05,2642.98,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.07,0.05,2375.12,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.08,0.05,2034.85,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.1,0.05,1001.92,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.11,0.05,986.246,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.14,0.05,937.22,0.328391,0.697179,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.16,0.05,920.036,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.17,0.05,912.53,0.326592,0.698838,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.18,0.05,905.378,0.326631,0.698802,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.19,0.05,898.309,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,120,0.2,0.05,891.374,0.327028,0.698436,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.01,0.05,2927.43,1.08444,3.07031e-06,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.02,0.05,2910.98,1.08572,-0.00118208,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.03,0.05,2894.03,1.08753,-0.00284612,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.04,0.05,2875.94,1.08977,-0.00491371,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.05,0.05,2839.37,1.08444,-2.04755e-16,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.06,0.05,2602.91,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.07,0.05,2339.37,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.08,0.05,1978.45,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.1,0.05,957.39,0.327811,0.697714,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.11,0.05,935.603,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.12,0.05,909.599,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.15,0.05,854.814,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.16,0.05,843.638,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.17,0.05,831.332,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.18,0.05,818.837,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.19,0.05,806.418,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,180,0.2,0.05,794.145,0.327028,0.698436,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.01,0.05,2916.57,1.08443,8.77394e-06,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.02,0.05,2888.72,1.08607,-0.00150362,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.03,0.05,2859.8,1.08831,-0.00357221,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.06,0.05,2548.74,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.07,0.05,2292.12,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.08,0.05,1931.04,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.1,0.05,929.635,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.12,0.05,884.45,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.13,0.05,861.561,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.14,0.05,837.877,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.15,0.05,816.005,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.16,0.05,796.245,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.17,0.05,773.835,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.18,0.05,749.997,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,240,0.19,0.05,724.511,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.03,0.05,2827.47,1.0893,-0.00447865,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.05,0.05,2726.71,1.08444,-2.04755e-16,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.06,0.05,2527.4,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.09,0.05,1463.71,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.1,0.05,902.356,0.328956,0.696658,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.13,0.05,813.153,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.14,0.05,790.801,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.15,0.05,768.733,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.16,0.05,744.148,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.18,0.05,696.857,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,300,0.19,0.05,677.917,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.01,0.05,2898.25,1.08481,-0.000343415,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.02,0.05,2850.27,1.0869,-0.00226864,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.04,0.05,2739.84,1.09459,-0.00935941,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.07,0.05,2215.51,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.09,0.05,1386.55,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.11,0.05,833.023,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.13,0.05,789.652,0.329963,0.69573,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.14,0.05,766.635,0.327283,0.698201,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.15,0.05,742.811,0.330441,0.695289,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.16,0.05,719.502,0.331587,0.694232,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.17,0.05,700.314,0.331808,0.694028,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.18,0.05,685.012,0.330873,0.69489,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,360,0.19,0.05,672.164,0.328497,0.697081,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.01,0.05,2896.41,1.08533,-0.000819339,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.03,0.05,2793.24,1.09085,-0.00590659,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.06,0.05,2466.02,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.07,0.05,2185.32,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.08,0.05,1819.79,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.09,0.05,1383.04,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.1,0.05,847.239,0.332484,0.693404,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.11,0.05,816.455,0.331994,0.693857,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.13,0.05,762.772,0.336245,0.689936,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.14,0.05,731.698,0.331889,0.693954,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.15,0.05,706.844,0.331507,0.694306,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.17,0.05,670.829,0.333404,0.692556,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.18,0.05,659.199,0.329716,0.695958,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.19,0.05,648.999,0.333711,0.692274,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,420,0.2,0.05,639.879,0.335212,0.690889,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.01,0.05,2893.95,1.08532,-0.00081457,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.02,0.05,2842.61,1.08735,-0.00268331,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.03,0.05,2787.56,1.09124,-0.00626858,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.04,0.05,2724.68,1.09647,-0.0110925,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.05,0.05,2646.12,1.08444,4.55661e-07,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.06,0.05,2426.54,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.07,0.05,2138.68,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.08,0.05,1794.02,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.09,0.05,1391.69,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.11,0.05,831.322,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.12,0.05,811.756,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.13,0.05,789.296,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.14,0.05,756.995,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.15,0.05,719.688,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.17,0.05,651.511,0.327655,0.697858,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.18,0.05,637.655,0.335616,0.690517,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.19,0.05,626.362,0.329481,0.696174,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,480,0.2,0.05,616.699,0.334545,0.691504,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.01,0.05,2890.18,1.08477,-0.000300845,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.03,0.05,2777.64,1.09159,-0.00659163,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.06,0.05,2370.67,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.08,0.05,1739.16,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.09,0.05,1343.39,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.1,0.05,832.051,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.11,0.05,812.035,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.12,0.05,792.848,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.14,0.05,748.006,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.15,0.05,726.731,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.16,0.05,707.993,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.19,0.05,676.679,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,540,0.2,0.05,655.325,0.327028,0.698436,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.01,0.05,2885.49,1.0848,-0.000328895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.02,0.05,2826.5,1.08763,-0.00293839,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.03,0.05,2763.06,1.09187,-0.00685403,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.04,0.05,2688.31,1.09762,-0.0121549,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.05,0.05,2585.25,1.08399,0.000414443,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.06,0.05,2310.18,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.07,0.05,2022.44,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.08,0.05,1686.26,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.09,0.05,1294.88,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.11,0.05,793.821,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.12,0.05,776.014,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.13,0.05,758.323,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.14,0.05,734.686,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.15,0.05,712.908,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.16,0.05,693.418,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.17,0.05,678.78,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.18,0.05,669.982,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,600,0.19,0.05,661.969,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.01,0.05,2881.14,1.08484,-0.000364834,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.02,0.05,2817.57,1.08779,-0.00308491,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.03,0.05,2748.21,1.09224,-0.00719034,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.04,0.05,2664.68,1.09828,-0.0127646,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.06,0.05,2250.79,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.07,0.05,1966.06,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.08,0.05,1633.75,0.845977,0.219895,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.09,0.05,1246.6,0.766599,0.293092,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.1,0.05,790.871,0.328103,0.697445,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.11,0.05,774.571,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.13,0.05,741.953,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.14,0.05,722.844,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.15,0.05,700.964,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.16,0.05,681.12,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.19,0.05,642.902,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,660,0.2,0.05,635.612,0.327028,0.698436,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.02,0.05,2810.36,1.08788,-0.00316994,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.03,0.05,2735.84,1.09245,-0.00738705,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.04,0.05,2643.58,1.09867,-0.0131264,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.05,0.05,2500.21,1.08399,0.000414443,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.06,0.05,2192.33,1.00495,0.0733006,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.07,0.05,1910.24,0.925391,0.146665,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.11,0.05,753.957,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.12,0.05,739.128,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.14,0.05,708.085,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.16,0.05,665.987,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.18,0.05,631.446,0.326322,0.699087,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.19,0.05,622.686,0.32677,0.698674,0.31,103,39,2051,73,0.59,104,40,1971,69
6,7,720,0.2,0.05,615.29,0.327028,0.698436,0.31,103,39,2051,73,0.59,104,40,1971,69
6,8,60,0.01,0.05,3025.97,1.10199,-0.0161875,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.02,0.05,3070.33,1.12077,-0.033502,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.03,0.05,3115.38,1.13994,-0.0511826,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.04,0.05,3161.2,1.15958,-0.0692859,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.05,0.05,3204.09,1.17356,-0.082185,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.06,0.05,2871.28,1.09407,-0.00888435,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.07,0.05,2537.4,1.01452,0.0644798,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.08,0.05,2166.88,0.935102,0.13771,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.09,0.05,1737.95,0.855724,0.210907,0.31,103,39,2051,73,0.6,96,28,1720,80
6,8,60,0.1,0.05,943.15,0.296308,0.726764,0.31,103,39,2051,73,0.6,96,28,1720,80
