rho0;rho1;rho2;rho3;rho4;rho5;rho6;rho7;rho8;rho9;rho10;rho11;rho12
16.379675378842624;16.365171153122564;16.34375418243067;16.309876590778217;16.291734923093053;16.272390821621663;16.080080044373425;17.377649074519603;17.348787812866412;15.026510482431094;15.893798345149738;15.708461241820343;0.0
16.397723812263433;16.383213849368534;16.361776633258;16.327826137795718;16.309633311709643;16.290244248606907;16.097631503941198;17.396510247949948;17.36755936516117;15.042749319129852;15.911636996221246;15.726182732392186;0.0
16.41582238847867;16.401263682438273;16.379816120671276;16.345814311831806;16.327582172694946;16.308139172438285;16.115246763812323;17.415439380388325;17.386389207625417;15.059034322618944;15.92948784935371;15.743874590054665;0.0
16.43390205144177;16.41937415009722;16.397864313988276;16.363829673511155;16.34556981954453;16.32608387697624;16.132914707902067;17.434436986495744;17.405283628934626;15.075371728550138;15.947367263055533;15.761559553984156;0.0
16.45201720946316;16.43744629790505;16.415964911367535;16.381862430554072;16.363584809569073;16.344068214651276;16.150633680156012;17.45349800000604;17.424245162307713;15.091766650086516;15.965287631368708;15.779256799688389;0.0
16.47010567679146;16.455571948756322;16.434041568339463;16.39993113180812;16.381617328356956;16.3620808425772;16.168397914491493;17.47261880896736;17.443271398209063;15.10822002691876;15.983258202304837;15.796981741320383;0.0
16.488179972285447;16.473651344742063;16.45215945382097;16.41800404828306;16.39968554440552;16.38011182855672;16.186198967591004;17.49179463047777;17.462359145043727;15.124728466633664;16.001284423933043;15.814746383563982;0.0
16.50624674302588;16.491724395913185;16.470244950266007;16.436100790929174;16.41775839784792;16.398177175621473;16.20402771388045;17.511018742068504;17.48150417622034;15.141289472275837;16.019367553911437;15.832559128713086;0.0
16.524263981041972;16.50978963447125;16.488319973972374;16.454191574939944;16.43585482014073;16.416249450615418;16.22188725646729;17.530283015239757;17.500700641812642;15.157898877950016;16.03750673181561;15.85042447811936;0.0
16.542254918895694;16.527795162210193;16.506386763444468;16.472274008583668;16.453945679760647;16.434344012094872;16.23976587577421;17.54958442824708;17.519941209895315;15.174551223396978;16.055699179976383;15.868344015082643;0.0
16.56014081759216;16.54578254069578;16.524402000967914;16.4903481533916;16.472028226396386;16.452435156983537;16.25766503851081;17.568915659584107;17.539221351912722;15.191239767974269;16.073940756866516;15.886316960412687;0.0
16.578016481471977;16.563643682245626;16.542393795019954;16.508391087035427;16.49010248387251;16.47051836620866;16.275573028925972;17.58827334794082;17.558534722755898;15.207961798493963;16.092226232525555;15.904340723904992;0.0
16.595795636337126;16.581522889012707;16.56027564456443;16.526406925113648;16.508145837567724;16.4885933135149;16.293481676342125;17.607649985005555;17.577876917998122;15.22471061519908;16.110551673350205;15.92241130390506;0.0
16.613523548255504;16.599277635080522;16.578155270203094;16.54435177132471;16.526162044629316;16.506639101843223;16.31138665257778;17.62703746546411;17.597241514425722;15.241483641218068;16.128912458701272;15.940524756467665;0.0
16.631178714601965;16.616999000503508;16.595929809274786;16.562262061368298;16.54410784778665;16.524657588464795;16.329275615015458;17.64642920242492;17.616620994775893;15.258274021252339;16.14730529002235;15.958676793016899;0.0
16.648749718226725;16.634638016833716;16.613659602547322;16.58010042574262;16.56201861405973;16.542608992677618;16.347143165157956;17.665815593762026;17.63600844690534;15.275075385482905;16.16572575966641;15.976863681898159;0.0
16.66623049701838;16.652192427986854;16.63131300672623;16.597881265304782;16.579857949340745;16.560522890548206;16.364967256821643;17.685188705684585;17.655395209088553;15.291881905413037;16.184168688469946;15.995081346092247;0.0
16.68366336954619;16.669655243328002;16.648883107950446;16.61559458509084;16.59763957332825;16.578367971691858;16.38275098100721;17.704533515701858;17.674773093053453;15.308685349994748;16.20262832988337;16.013325134974902;0.0
16.701025268165235;16.687080810966567;16.666362927753458;16.63323202261419;16.615353809071035;16.596154485746954;16.400480731758204;17.723843166245246;17.6941294655077;15.325479109694097;16.22109728956798;16.03158983068034;0.0
16.7183039447544;16.704427176805492;16.68379709418279;16.650785948691066;16.632992276455568;16.61387429132384;16.418154535567446;17.743107296538344;17.713455449727242;15.342250365000144;16.239567715355424;16.049869067759722;0.0
16.73553843332588;16.721689339833723;16.701157376128364;16.668276421868264;16.65054733622814;16.631519026705273;16.435767437202763;17.76231920038711;17.732741203750724;15.358993628286719;16.258028880388125;16.068155711546922;0.0
16.752658384908003;16.738917076907295;16.718435090684345;16.68569791512336;16.668038675509102;16.649080996963832;16.453312852840973;17.78147276627565;17.751978925140243;15.37569905824967;16.27647144321026;16.08644072558831;0.0
16.769717521312717;16.756010732995133;16.735670749025555;16.703043229335197;16.685461105396733;16.66657777913375;16.470783690843863;17.800561428928425;17.771161911244572;15.392361217094184;16.29488546952738;16.104714956141102;0.0
16.786698829622324;16.773061447931262;16.752786912006492;16.72033044398595;16.702807453726827;16.684005938677544;16.48818485564148;17.81957812647765;17.790283548762524;15.408974134805497;16.313262845081496;16.12296887607111;0.0
