i;j;delta;beta;priority;L_x;v_x;w_x;q_max_x;rho_max_x;L_y;v_y;w_y;q_max_y;rho_max_y;integ_pred;pi_pred
7;11;300;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2773,45;-0,242442
7;11;300;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2921,63;0,146352
7;11;300;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;3076,96;7,27371
7;11;300;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;3081,21;10,4153
7;11;300;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2938,48;12,3855
7;11;300;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2877,45;13,3164
7;11;300;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2845,24;13,4609
7;11;300;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2813,21;13,7607
7;11;300;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2781,18;14,131
7;11;300;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2749,15;14,5012
7;11;300;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2717,12;14,8715
7;11;300;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2685,09;15,2417
7;11;300;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2653,06;15,6119
7;11;360;0,01;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2646,61;3,10263
7;11;360;0,02;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2686,02;0,398717
7;11;360;0,03;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2736,51;0,0326903
7;11;360;0,04;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2726,64;-0,014168
7;11;360;0,05;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2716,49;-0,0565887
7;11;360;0,06;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2706,35;-0,0990097
7;11;360;0,07;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2708,08;-0,169403
7;11;360;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2729,47;-0,208731
7;11;360;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2877,61;1,50069
7;11;360;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;3037,35;8,19726
7;11;360;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;3061,11;10,6441
7;11;360;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2918,38;12,6028
7;11;360;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2862,7;13,3851
7;11;360;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2830,29;13,5509
7;11;360;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2798,26;13,9211
7;11;360;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2766,23;14,2914
7;11;360;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2734,2;14,6616
7;11;360;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2702,17;15,0319
7;11;360;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2670,14;15,4021
7;11;360;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2638,11;15,7723
7;11;420;0,01;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2608,62;5,44796
7;11;420;0,02;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2646,75;1,00694
7;11;420;0,03;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2697,26;0,160222
7;11;420;0,04;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2688,08;0,0793337
7;11;420;0,05;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2677,93;0,00751236
7;11;420;0,06;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2667,79;-0,0349084
7;11;420;0,07;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2668,14;-0,102038
7;11;420;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2685,48;-0,15432
7;11;420;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2833,53;4,77451
7;11;420;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2997,74;9,12081
7;11;420;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;3041,01;10,8729
7;11;420;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2898,28;12,8201
7;11;420;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2847,94;13,4537
7;11;420;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2815,34;13,7113
7;11;420;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2783,31;14,0815
7;11;420;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2751,28;14,4518
7;11;420;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2719,25;14,822
7;11;420;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2687,22;15,1923
7;11;420;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2655,18;15,5625
7;11;420;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2623,15;15,9328
7;11;480;0,01;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2573,74;7,6968
7;11;480;0,02;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2607,45;2,82072
7;11;480;0,03;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2658,01;0,287754
7;11;480;0,04;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2649,52;0,203583
7;11;480;0,05;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2639,37;0,127276
7;11;480;0,06;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2629,23;0,0509684
7;11;480;0,07;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2628,19;-0,0346729
7;11;480;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2641,5;-0,0917305
7;11;480;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2789,46;8,05773
7;11;480;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2958,12;10,0444
7;11;480;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;3020,91;11,1017
7;11;480;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2878,18;13,0374
7;11;480;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2833,19;13,5224
7;11;480;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2800,39;13,8717
7;11;480;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2768,36;14,2419
7;11;480;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2736,33;14,6122
7;11;480;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2704,29;14,9824
7;11;480;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2672,26;15,3527
7;11;480;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2640,23;15,7229
7;11;480;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2608,2;16,0932
7;11;540;0,01;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2540,71;10,5701
7;11;540;0,02;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2568,14;5,25916
7;11;540;0,03;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2618,76;0,517364
7;11;540;0,04;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2610,95;0,327832
7;11;540;0,05;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2600,81;0,251526
7;11;540;0,06;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2590,66;0,374417
7;11;540;0,07;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2588,24;0,190801
7;11;540;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2597,51;0,0344146
7;11;540;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2745,38;11,341
7;11;540;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2918,51;10,9679
7;11;540;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;3000,81;11,3306
7;11;540;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2858,08;13,2546
7;11;540;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2818,43;13,6482
7;11;540;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2785,59;14,0299
7;11;540;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2753,4;14,4023
7;11;540;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2721,37;14,7726
7;11;540;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2689,34;15,1428
7;11;540;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2657,31;15,5131
7;11;540;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2625,28;15,8833
7;11;540;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2593,25;16,2536
7;11;600;0,01;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2507,68;13,4434
7;11;600;0,02;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2530,51;8,22535
7;11;600;0,03;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2579,48;1,75708
7;11;600;0,04;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2572,35;1,71952
7;11;600;0,05;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2562,2;1,99133
7;11;600;0,06;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2552,03;2,61481
7;11;600;0,07;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2548,23;2,43651
7;11;600;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2553,48;1,73566
7;11;600;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2705,57;12,3684
7;11;600;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2878,9;11,8915
7;11;600;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2980,7;11,5594
7;11;600;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2837,98;13,4719
7;11;600;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2803,67;13,8058
7;11;600;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2770,83;14,1876
7;11;600;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2738,45;14,5627
7;11;600;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2706,42;14,933
7;11;600;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2674,39;15,3032
7;11;600;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2642,36;15,6735
7;11;600;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2610,33;16,0437
7;11;600;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2578,3;16,414
7;11;660;0,01;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2474,66;16,3166
7;11;660;0,02;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2496,45;11,1993
7;11;660;0,03;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2540,16;4,1955
7;11;660;0,04;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2533,72;4,23534
7;11;660;0,05;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2523,55;5,14311
7;11;660;0,06;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2513,38;6,05081
7;11;660;0,07;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2508,18;6,11015
7;11;660;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2510,04;4,96395
7;11;660;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2665,96;13,2919
7;11;660;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2842,58;12,7334
7;11;660;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2960,6;11,7882
7;11;660;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2821,76;13,5817
7;11;660;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2788,92;13,9634
7;11;660;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2756,07;14,3452
7;11;660;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2723,5;14,7231
7;11;660;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2691,47;15,0934
7;11;660;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2659,44;15,4636
7;11;660;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2627,41;15,8339
7;11;660;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2595,38;16,2041
7;11;660;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2563,35;16,5744
7;11;720;0,01;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2445,32;17,2364
7;11;720;0,02;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2462,38;14,1733
7;11;720;0,03;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2500,82;7,41407
7;11;720;0,04;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2495,06;7,67135
7;11;720;0,05;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2484,89;8,57906
7;11;720;0,06;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2474,72;9,48679
7;11;720;0,07;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2468,13;9,78379
7;11;720;0,08;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2470;8,63759
7;11;720;0,09;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2626,35;14,2155
7;11;720;0,1;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2811,17;13,3043
7;11;720;0,11;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2940,5;12,017
7;11;720;0,12;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2807,01;13,7393
7;11;720;0,13;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2774,16;14,1211
7;11;720;0,14;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2741,32;14,5028
7;11;720;0,15;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2708,55;14,8835
7;11;720;0,16;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2676,52;15,2538
7;11;720;0,17;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2644,49;15,624
7;11;720;0,18;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2612,45;15,9943
7;11;720;0,19;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2580,42;16,3645
7;11;720;0,2;0,05;0,59;104;36;1848;70;0,7;103;33;1878;76;2548,39;16,7348
7;12;60;0,01;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4467,45;-1,97071
7;12;60;0,02;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4401,67;-1,92002
7;12;60;0,03;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4335,86;-1,86926
7;12;60;0,04;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4266,76;-1,80994
7;12;60;0,05;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4197,66;-1,75061
7;12;60;0,06;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4136,12;-1,66478
7;12;60;0,07;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4118,21;-1,49557
7;12;60;0,08;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4144,23;-1,34146
7;12;60;0,09;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4170,24;-1,18735
7;12;60;0,1;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4299,05;-0,306578
7;12;60;0,11;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4247,06;1,72635
7;12;60;0,12;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4108,39;7,48006
7;12;60;0,13;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4001,73;11,411
7;12;60;0,14;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3930,16;13,1726
7;12;60;0,15;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3904,44;13,6557
7;12;60;0,16;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3906,99;13,0523
7;12;60;0,17;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3882,88;12,7219
7;12;60;0,18;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3858,77;12,3914
7;12;60;0,19;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3834,66;12,0609
7;12;60;0,2;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3810,54;11,7304
7;12;120;0,01;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4422,82;-1,95557
7;12;120;0,02;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4357,04;-1,90488
7;12;120;0,03;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4291,18;-1,85399
7;12;120;0,04;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4222,08;-1,79467
7;12;120;0,05;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4152,98;-1,73534
7;12;120;0,06;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4090,53;-1,65271
7;12;120;0,07;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4072,04;-1,4833
7;12;120;0,08;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4098,05;-1,32919
7;12;120;0,09;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4128,83;-1,17845
7;12;120;0,1;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4261,61;-0,419201
7;12;120;0,11;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4225,67;1,73874
7;12;120;0,12;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4087;7,6079
7;12;120;0,13;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3981,3;11,4791
7;12;120;0,14;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3909,73;13,2408
7;12;120;0,15;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3887,74;13,6238
7;12;120;0,16;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3891,45;13,0188
7;12;120;0,17;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3867,34;12,6883
7;12;120;0,18;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3843,22;12,3578
7;12;120;0,19;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3819,11;12,0274
7;12;120;0,2;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3795;11,6969
7;12;180;0,01;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4378,19;-1,94043
7;12;180;0,02;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4312,41;-1,88973
7;12;180;0,03;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4246,51;-1,83872
7;12;180;0,04;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4177,41;-1,7794
7;12;180;0,05;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4108,31;-1,72007
7;12;180;0,06;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4044,94;-1,64064
7;12;180;0,07;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4025,86;-1,47104
7;12;180;0,08;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4051,88;-1,31693
7;12;180;0,09;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4092,83;-1,17144
7;12;180;0,1;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4226,02;-0,549004
7;12;180;0,11;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4204,28;1,82552
7;12;180;0,12;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4065,6;7,73572
7;12;180;0,13;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3960,87;11,5473
7;12;180;0,14;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3889,3;13,3089
7;12;180;0,15;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3870,91;13,5918
7;12;180;0,16;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3875,91;12,9853
7;12;180;0,17;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3851,79;12,6548
7;12;180;0,18;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3827,68;12,3243
7;12;180;0,19;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3803,57;11,9938
7;12;180;0,2;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3779,46;11,6633
7;12;240;0,01;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4333,57;-1,92529
7;12;240;0,02;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4267,78;-1,87459
7;12;240;0,03;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4201,83;-1,82345
7;12;240;0,04;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4132,73;-1,76413
7;12;240;0,05;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4063,63;-1,7048
7;12;240;0,06;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3999,34;-1,62857
7;12;240;0,07;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3979,69;-1,45877
7;12;240;0,08;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4005,7;-1,30466
7;12;240;0,09;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4056,82;-1,16443
7;12;240;0,1;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4191,18;-0,6833
7;12;240;0,11;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4182,88;1,95336
7;12;240;0,12;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4044,21;7,86355
7;12;240;0,13;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3940,44;11,6154
7;12;240;0,14;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3868,87;13,377
7;12;240;0,15;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3854,09;13,5598
7;12;240;0,16;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3860,36;12,9517
7;12;240;0,17;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3836,25;12,6212
7;12;240;0,18;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3812,14;12,2907
7;12;240;0,19;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3788,02;11,9603
7;12;240;0,2;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3763,91;11,6298
7;12;300;0,01;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4288,94;-1,91015
7;12;300;0,02;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4223,15;-1,85945
7;12;300;0,03;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4157,15;-1,80818
7;12;300;0,04;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4088,05;-1,74886
7;12;300;0,05;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4018,95;-1,68953
7;12;300;0,06;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3953,75;-1,61651
7;12;300;0,07;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3933,51;-1,4465
7;12;300;0,08;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3959,53;-1,29239
7;12;300;0,09;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4020,82;-1,15742
7;12;300;0,1;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4156,34;-0,779669
7;12;300;0,11;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4161,49;2,08118
7;12;300;0,12;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4022,81;7,99138
7;12;300;0,13;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3920,01;11,6836
7;12;300;0,14;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3848,44;13,4452
7;12;300;0,15;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3837,26;13,5277
7;12;300;0,16;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3844,82;12,9182
7;12;300;0,17;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3820,71;12,5877
7;12;300;0,18;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3796,59;12,2572
7;12;300;0,19;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3772,48;11,9267
7;12;300;0,2;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3748,37;11,5962
7;12;360;0,01;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4244,31;-1,89501
7;12;360;0,02;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4178,52;-1,84431
7;12;360;0,03;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4112,47;-1,79291
7;12;360;0,04;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4043,37;-1,73359
7;12;360;0,05;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3974,27;-1,67426
7;12;360;0,06;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3908,16;-1,60444
7;12;360;0,07;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3887,34;-1,43423
7;12;360;0,08;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3913,35;-1,28012
7;12;360;0,09;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3984,82;-1,15041
7;12;360;0,1;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4121,5;-0,834123
7;12;360;0,11;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4140,09;2,20901
7;12;360;0,12;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4001,42;8,11921
7;12;360;0,13;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3899,58;11,7517
7;12;360;0,14;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3828,01;13,5133
7;12;360;0,15;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3820,44;13,4957
7;12;360;0,16;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3829,28;12,8846
7;12;360;0,17;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3805,16;12,5541
7;12;360;0,18;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3781,05;12,2236
7;12;360;0,19;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3756,94;11,8932
7;12;360;0,2;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3732,83;11,5627
7;12;420;0,01;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4199,68;-1,87987
7;12;420;0,02;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4133,9;-1,82917
7;12;420;0,03;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;4067,79;-1,77764
7;12;420;0,04;0,05;0,59;104;36;1848;70;0,53;104;34;1775;70;3998,69;-1,71832
