i,j,delta,beta,priority,integral,max_delta,pi
5,6,120,0.1,0.05,505.1716660286567,0.2076284098549016,0.0
5,6,120,0.11,0.05,505.145248607045,0.2076284098549016,0.0
5,6,120,0.12,0.05,505.11933893309447,0.2076284098549016,0.0
5,6,120,0.13,0.05,505.09371094589346,0.2076284098549016,0.0
5,6,120,0.14,0.05,505.0683472271847,0.2076284098549016,0.0
5,6,120,0.15,0.05,505.0434848239151,0.2076284098549016,0.0
5,6,120,0.16,0.05,505.019130027648,0.2076284098549016,0.0
5,6,120,0.17,0.05,504.9950346118063,0.2076284098549016,0.0
5,6,120,0.18,0.05,504.97124328589894,0.2076284098549017,-4.0103725162214844e-16
5,6,120,0.19,0.05,504.9478274647905,0.2076284098549016,0.0
5,6,120,0.2,0.05,504.9248611396799,0.2076284098549016,0.0
5,6,180,0.01,0.05,505.44814325775644,0.2076284098549016,0.0
5,6,180,0.02,0.05,505.39062734517427,0.2076284098549016,0.0
5,6,180,0.03,0.05,505.33992285968253,0.2076284098549017,-4.0103725162214844e-16
5,6,180,0.04,0.05,505.2983862013681,0.2076284098549017,-4.0103725162214844e-16
5,6,180,0.05,0.05,505.2590941630893,0.2076284098549016,0.0
5,6,180,0.06,0.05,505.2214915503937,0.2076284098549016,0.0
5,6,180,0.07,0.05,505.18471779813,0.20762840985490164,-1.336790838740495e-16
5,6,180,0.08,0.05,505.1485275795812,0.2076284098549016,0.0
5,6,180,0.09,0.05,505.11305924141703,0.2076284098549016,0.0
5,6,180,0.1,0.05,505.0779319552935,0.2076284098549016,0.0
5,6,180,0.11,0.05,505.0430850065366,0.2076284098549016,0.0
5,6,180,0.12,0.05,505.0090393046449,0.2076284098549016,0.0
5,6,180,0.13,0.05,504.9752615471688,0.2076284098549016,0.0
5,6,180,0.14,0.05,504.9417767896711,0.2076284098549016,0.0
5,6,180,0.15,0.05,504.90862528843,0.2076284098549016,0.0
5,6,180,0.16,0.05,504.87597466300895,0.2076284098549016,0.0
5,6,180,0.17,0.05,504.8437771953099,0.2076284098549016,0.0
5,6,180,0.18,0.05,504.8118512624511,0.2076284098549017,-4.0103725162214844e-16
5,6,180,0.19,0.05,504.7802683096895,0.2076284098549016,0.0
5,6,180,0.2,0.05,504.7491274051834,0.2076284098549016,0.0
5,6,240,0.01,0.05,505.4411202482483,0.2076284098549016,0.0
5,6,240,0.02,0.05,505.37649636525936,0.2076284098549016,0.0
5,6,240,0.03,0.05,505.3226431286636,0.2076284098549017,-4.0103725162214844e-16
5,6,240,0.04,0.05,505.2768471016231,0.2076284098549017,-4.0103725162214844e-16
5,6,240,0.05,0.05,505.23339961767175,0.2076284098549016,0.0
5,6,240,0.06,0.05,505.19139666950065,0.2076284098549016,0.0
5,6,240,0.07,0.05,505.15039865889594,0.20762840985490164,-1.336790838740495e-16
5,6,240,0.08,0.05,505.1101316889794,0.2076284098549016,0.0
5,6,240,0.09,0.05,505.07059750272236,0.2076284098549016,0.0
5,6,240,0.1,0.05,505.03130870228745,0.2076284098549016,0.0
5,6,240,0.11,0.05,504.9927987060672,0.2076284098549016,0.0
5,6,240,0.12,0.05,504.9545727117703,0.2076284098549016,0.0
5,6,240,0.13,0.05,504.91662133255113,0.2076284098549016,0.0
5,6,240,0.14,0.05,504.8790365943145,0.2076284098549016,0.0
5,6,240,0.15,0.05,504.8420049429952,0.2076284098549016,0.0
5,6,240,0.16,0.05,504.8052830710325,0.2076284098549016,0.0
5,6,240,0.17,0.05,504.7688481587928,0.2076284098549016,0.0
5,6,240,0.18,0.05,504.7326888333738,0.2076284098549017,-4.0103725162214844e-16
5,6,240,0.19,0.05,504.6968014538164,0.2076284098549016,0.0
5,6,240,0.2,0.05,504.66141891183184,0.2076284098549016,0.0
5,6,300,0.01,0.05,505.4358359323563,0.20762840985079872,1.9760709536429742e-11
5,6,300,0.02,0.05,505.3677428745654,0.20762840984669595,3.952088435652399e-11
5,6,300,0.03,0.05,505.31542955960924,0.20762840984259315,5.928119285570211e-11
5,6,300,0.04,0.05,505.26822414826574,0.20762840983849035,7.904150135488023e-11
5,6,300,0.05,0.05,505.2234441008692,0.2076284098343874,9.880247824947772e-11
5,6,300,0.06,0.05,505.1799470164021,0.20762840983028466,1.185625193904881e-10
5,6,300,0.07,0.05,505.1373211336682,0.20762840982618175,1.383233626060017e-10
5,6,300,0.08,0.05,505.09546337448194,0.2076284098220789,1.5808393846334757e-10
5,6,300,0.09,0.05,505.05425070633,0.20762840981797612,1.7784411328344183e-10
5,6,300,0.1,0.05,505.01369802495606,0.2076284098138733,1.976045554617038e-10
5,6,300,0.11,0.05,504.97352001340676,0.2076284098097705,2.1736486396088193e-10
5,6,300,0.12,0.05,504.9338357947424,0.2076284098056676,2.3712557349731167e-10
5,6,300,0.13,0.05,504.8947189050095,0.20762840980156472,2.568862830337414e-10
5,6,300,0.14,0.05,504.85601931057965,0.20762840979746203,2.7664605681658404e-10
5,6,300,0.15,0.05,504.81761830700776,0.20762840979335903,2.964073010693493e-10
5,6,300,0.16,0.05,504.77953933772216,0.20762840978925604,3.161685453221145e-10
5,6,300,0.17,0.05,504.74205830807927,0.20762840978515335,3.3592831910495714e-10
5,6,300,0.18,0.05,504.7050523304238,0.20762840978105063,3.5568822656688366e-10
5,6,300,0.19,0.05,504.66840954150376,0.20762840977694766,3.7544933714056503e-10
5,6,300,0.2,0.05,504.63208858334445,0.20762840977284497,3.952091109234076e-10
5,6,360,0.01,0.05,505.4322236914902,0.20762400150756316,2.1231908203351355e-05
5,6,360,0.02,0.05,505.3675785208881,0.20761959177027242,4.2470510829171794e-05
5,6,360,0.03,0.05,505.31793396097396,0.20761518064237114,6.371581104779446e-05
5,6,360,0.04,0.05,505.2723275781943,0.20761076812319929,8.496781203810798e-05
5,6,360,0.05,0.05,505.2282437277602,0.20760635421209717,0.00010622651697739681
5,6,360,0.06,0.05,505.1852403953952,0.2076019389084045,0.00012749192904575269
5,6,360,0.07,0.05,505.1429031842615,0.20759752221146055,0.0001487640514255399
5,6,360,0.08,0.05,505.10154821773114,0.20759310412060394,0.0001700428873020636
5,6,360,0.09,0.05,505.06063806961134,0.2075886846351735,0.00019132843985982697
5,6,360,0.1,0.05,505.0206614323972,0.20758426375450698,0.00021262071228827926
5,6,360,0.11,0.05,504.98129948822685,0.20757984147794184,0.00023391970777847387
5,6,360,0.12,0.05,504.94250226201643,0.20757541780481556,0.00025522542952133054
5,6,360,0.13,0.05,504.90449063691597,0.2075709927344649,0.0002765378807112447
5,6,360,0.14,0.05,504.8669105704944,0.20756656626622577,0.0002978570645464884
5,6,360,0.15,0.05,504.8298752769879,0.20756213839943471,0.00031918298422266007
5,6,360,0.16,0.05,504.7932910429376,0.2075577091334265,0.0003405156429436464
5,6,360,0.17,0.05,504.7571414558268,0.20755327846753663,0.00036185504390985834
5,6,360,0.18,0.05,504.7215085394496,0.20754884640109977,0.00038320119032571716
5,6,360,0.19,0.05,504.6862597448432,0.20754441293345008,0.00040455408539818413
5,6,360,0.2,0.05,504.65143618321247,0.20753997806392122,0.000425913732336493
5,6,420,0.01,0.05,505.43651977345417,0.2076284098549016,0.0
5,6,420,0.02,0.05,505.38966852775184,0.2076284098549016,0.0
5,6,420,0.03,0.05,505.3456366326704,0.2076284098549017,-4.0103725162214844e-16
5,6,420,0.04,0.05,505.30264463712535,0.2076284098549017,-4.0103725162214844e-16
5,6,420,0.05,0.05,505.2601865242701,0.2076284098549016,0.0
5,6,420,0.06,0.05,505.2182384774146,0.2076284098549016,0.0
5,6,420,0.07,0.05,505.1767766794588,0.20762840985490164,-1.336790838740495e-16
5,6,420,0.08,0.05,505.1358354874507,0.2076284098549016,0.0
5,6,420,0.09,0.05,505.09530057015536,0.2076284098549016,0.0
5,6,420,0.1,0.05,505.05518373164796,0.2076284098549016,0.0
5,6,420,0.11,0.05,505.0155931324035,0.2076284098549016,0.0
5,6,420,0.12,0.05,504.97635470983437,0.2076284098549016,0.0
5,6,420,0.13,0.05,504.937391320239,0.2076284098549016,0.0
5,6,420,0.14,0.05,504.8987900581231,0.2076284098549016,0.0
5,6,420,0.15,0.05,504.8605334765388,0.2076284098549016,0.0
5,6,420,0.16,0.05,504.8226394604894,0.20762840985490166,-2.67358167748099e-16
5,6,420,0.17,0.05,504.78502474585054,0.2076284098549016,0.0
5,6,420,0.18,0.05,504.74774216007063,0.20762840985490164,-1.336790838740495e-16
5,6,420,0.19,0.05,504.71079366458343,0.2076284098549016,0.0
5,6,420,0.2,0.05,504.67408422908454,0.2076284098549016,0.0
5,6,480,0.01,0.05,505.4320699865091,0.2076284098549016,0.0
5,6,480,0.02,0.05,505.37545524803204,0.2076284098549016,0.0
5,6,480,0.03,0.05,505.32467393710306,0.2076284098549017,-4.0103725162214844e-16
5,6,480,0.04,0.05,505.27625125220817,0.2076284098549017,-4.0103725162214844e-16
5,6,480,0.05,0.05,505.2291314294759,0.2076284098549016,0.0
5,6,480,0.06,0.05,505.18345108117717,0.2076284098549016,0.0
5,6,480,0.07,0.05,505.13828746084437,0.20762840985490164,-1.336790838740495e-16
5,6,480,0.08,0.05,505.0945136228842,0.2076284098549016,0.0
5,6,480,0.09,0.05,505.05129152658236,0.2076284098549016,0.0
5,6,480,0.1,0.05,505.00852940550044,0.2076284098549016,0.0
5,6,480,0.11,0.05,504.9666919881679,0.2076284098549016,0.0
5,6,480,0.12,0.05,504.92532237089097,0.2076284098549016,0.0
5,6,480,0.13,0.05,504.88432753498927,0.2076284098549016,0.0
5,6,480,0.14,0.05,504.8436727198711,0.2076284098549016,0.0
5,6,480,0.15,0.05,504.8033503718744,0.2076284098549016,0.0
5,6,480,0.16,0.05,504.7636586804004,0.20762840985490166,-2.67358167748099e-16
5,6,480,0.17,0.05,504.72427510975916,0.2076284098549016,0.0
5,6,480,0.18,0.05,504.6852064116215,0.20762840985490164,-1.336790838740495e-16
5,6,480,0.19,0.05,504.64644286504983,0.2076284098549016,0.0
5,6,480,0.2,0.05,504.6079872250517,0.2076284098549016,0.0
5,6,540,0.01,0.05,505.4254481543342,0.2076284098549016,0.0
5,6,540,0.02,0.05,505.34612125476036,0.2076284098549016,0.0
5,6,540,0.03,0.05,505.2859523565363,0.2076284098549017,-4.0103725162214844e-16
5,6,540,0.04,0.05,505.2362652932409,0.2076284098549017,-4.0103725162214844e-16
5,6,540,0.05,0.05,505.18997969593363,0.2076284098549016,0.0
5,6,540,0.06,0.05,505.1452376945327,0.2076284098549016,0.0
5,6,540,0.07,0.05,505.1021248732041,0.20762840985490164,-1.336790838740495e-16
5,6,540,0.08,0.05,505.0596478325986,0.2076284098549016,0.0
5,6,540,0.09,0.05,505.01823382015647,0.2076284098549016,0.0
5,6,540,0.1,0.05,504.97716119187714,0.2076284098549016,0.0
5,6,540,0.11,0.05,504.9365188593421,0.2076284098549016,0.0
5,6,540,0.12,0.05,504.8966168391989,0.2076284098549016,0.0
5,6,540,0.13,0.05,504.8573943410808,0.2076284098549016,0.0
5,6,540,0.14,0.05,504.8185411546422,0.2076284098549016,0.0
5,6,540,0.15,0.05,504.7801079562264,0.2076284098549016,0.0
5,6,540,0.16,0.05,504.74238880859235,0.20762840985490166,-2.67358167748099e-16
5,6,540,0.17,0.05,504.70504084178714,0.2076284098549016,0.0
5,6,540,0.18,0.05,504.6679635484935,0.20762840985490164,-1.336790838740495e-16
5,6,540,0.19,0.05,504.6312300047193,0.2076284098549016,0.0
5,6,540,0.2,0.05,504.59482053283864,0.2076284098549016,0.0
5,6,600,0.01,0.05,505.4186723695605,0.2076284098549016,0.0
5,6,600,0.02,0.05,505.3508804707454,0.2076284098549016,0.0
5,6,600,0.03,0.05,505.30056183649424,0.2076284098549017,-4.0103725162214844e-16
5,6,600,0.04,0.05,505.2539478959579,0.2076284098549017,-4.0103725162214844e-16
5,6,600,0.05,0.05,505.2086064587215,0.2076284098549016,0.0
5,6,600,0.06,0.05,505.1642024260864,0.2076284098549016,0.0
5,6,600,0.07,0.05,505.1202300753811,0.20762840985490164,-1.336790838740495e-16
5,6,600,0.08,0.05,505.0769811854455,0.2076284098549016,0.0
5,6,600,0.09,0.05,505.03424183540847,0.2076284098549016,0.0
5,6,600,0.1,0.05,504.99203328135144,0.2076284098549016,0.0
5,6,600,0.11,0.05,504.95032791340304,0.2076284098549016,0.0
5,6,600,0.12,0.05,504.90889847998267,0.2076284098549016,0.0
5,6,600,0.13,0.05,504.8678988429878,0.2076284098549016,0.0
5,6,600,0.14,0.05,504.8271675930254,0.2076284098549016,0.0
5,6,600,0.15,0.05,504.7869444168063,0.2076284098549016,0.0
5,6,600,0.16,0.05,504.74718548400733,0.20762840985490166,-2.67358167748099e-16
5,6,600,0.17,0.05,504.70784694828814,0.2076284098549016,0.0
5,6,600,0.18,0.05,504.66885603338983,0.20762840985490164,-1.336790838740495e-16
5,6,600,0.19,0.05,504.6303030101791,0.2076284098549016,0.0
5,6,600,0.2,0.05,504.592154275914,0.2076284098549016,0.0
5,6,660,0.01,0.05,505.4529104635053,0.2076284098549016,0.0
5,6,660,0.02,0.05,505.4027615428549,0.2076284098549016,0.0
5,6,660,0.03,0.05,505.3538138400522,0.2076284098549017,-4.0103725162214844e-16
5,6,660,0.04,0.05,505.306083804899,0.2076284098549017,-4.0103725162214844e-16
5,6,660,0.05,0.05,505.259473831025,0.2076284098549016,0.0
5,6,660,0.06,0.05,505.2135574560397,0.2076284098549016,0.0
5,6,660,0.07,0.05,505.1683001152551,0.20762840985490164,-1.336790838740495e-16
5,6,660,0.08,0.05,505.1235916434478,0.2076284098549016,0.0
5,6,660,0.09,0.05,505.0793831147866,0.2076284098549016,0.0
5,6,660,0.1,0.05,505.0356495097077,0.2076284098549016,0.0
5,6,660,0.11,0.05,504.9924799401167,0.2076284098549016,0.0
5,6,660,0.12,0.05,504.9499152170135,0.2076284098549016,0.0
5,6,660,0.13,0.05,504.9077396154418,0.2076284098549016,0.0
5,6,660,0.14,0.05,504.8660611307006,0.2076284098549016,0.0
5,6,660,0.15,0.05,504.8248144633213,0.2076284098549016,0.0
5,6,660,0.16,0.05,504.7839685623742,0.20762840985490166,-2.67358167748099e-16
5,6,660,0.17,0.05,504.7434322858825,0.2076284098549016,0.0
5,6,660,0.18,0.05,504.7032706127984,0.20762840985490164,-1.336790838740495e-16
5,6,660,0.19,0.05,504.6635332973843,0.2076284098549016,0.0
5,6,660,0.2,0.05,504.62417984220014,0.2076284098549016,0.0
5,6,720,0.01,0.05,505.4090551003497,0.2076284098549016,0.0
5,6,720,0.02,0.05,505.324617041522,0.2076284098549016,0.0
5,6,720,0.03,0.05,505.2664971136303,0.2076284098549017,-4.0103725162214844e-16
5,6,720,0.04,0.05,505.21434477151655,0.2076284098549017,-4.0103725162214844e-16
5,6,720,0.05,0.05,505.1651567747806,0.2076284098549016,0.0
5,6,720,0.06,0.05,505.11750670761234,0.2076284098549016,0.0
5,6,720,0.07,0.05,505.071134581151,0.20762840985490164,-1.336790838740495e-16
5,6,720,0.08,0.05,505.02576098681084,0.2076284098549016,0.0
5,6,720,0.09,0.05,504.98116382036926,0.2076284098549016,0.0
5,6,720,0.1,0.05,504.93719375340675,0.2076284098549016,0.0
5,6,720,0.11,0.05,504.8935857329444,0.2076284098549016,0.0
5,6,720,0.12,0.05,504.8504475898442,0.2076284098549016,0.0
5,6,720,0.13,0.05,504.8077599509369,0.2076284098549016,0.0
5,6,720,0.14,0.05,504.7653324322333,0.2076284098549016,0.0
5,6,720,0.15,0.05,504.7231335215521,0.2076284098549016,0.0
5,6,720,0.16,0.05,504.6811569682537,0.20762840985490166,-2.67358167748099e-16
5,6,720,0.17,0.05,504.63961708390843,0.2076284098549016,0.0
5,6,720,0.18,0.05,504.5981989918096,0.20762840985490164,-1.336790838740495e-16
5,6,720,0.19,0.05,504.5569373738961,0.2076284098549016,0.0
5,6,720,0.2,0.05,504.5159457543793,0.2076284098549016,0.0
5,7,60,0.01,0.05,505.48010957855934,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.02,0.05,505.4549156399504,0.2076284098549016,0.0
5,7,60,0.03,0.05,505.4349297251769,0.20762840985490164,-1.336790838740495e-16
5,7,60,0.04,0.05,505.42038421768683,0.20762840985490164,-1.336790838740495e-16
5,7,60,0.05,0.05,505.40712604852536,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.06,0.05,505.3948529430404,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.07,0.05,505.3836415738969,0.2076284098549017,-4.0103725162214844e-16
5,7,60,0.08,0.05,505.37271231401786,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.09,0.05,505.3621697202289,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.1,0.05,505.35173225909426,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.11,0.05,505.34158136939834,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.12,0.05,505.3316968781961,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.13,0.05,505.3220350787971,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.14,0.05,505.31259856769776,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.15,0.05,505.3034177564809,0.2076284098549016,0.0
5,7,60,0.16,0.05,505.29467069247494,0.2076284098549016,0.0
5,7,60,0.17,0.05,505.2861736593544,0.2076284098549016,0.0
5,7,60,0.18,0.05,505.2778815649981,0.20762840985490164,-1.336790838740495e-16
5,7,60,0.19,0.05,505.2697881814789,0.20762840985490166,-2.67358167748099e-16
5,7,60,0.2,0.05,505.2619388963763,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.01,0.05,505.46921664139563,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.02,0.05,505.4325074567204,0.2076284098549016,0.0
5,7,120,0.03,0.05,505.3985439590412,0.20762840985490164,-1.336790838740495e-16
5,7,120,0.04,0.05,505.3727116630457,0.20762840985490164,-1.336790838740495e-16
5,7,120,0.05,0.05,505.3490897354835,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.06,0.05,505.32665964595776,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.07,0.05,505.30500440118516,0.2076284098549017,-4.0103725162214844e-16
5,7,120,0.08,0.05,505.28399398461164,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.09,0.05,505.2636674552679,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.1,0.05,505.24388493090726,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.11,0.05,505.22424666953174,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.12,0.05,505.2048349786987,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.13,0.05,505.1860358735117,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.14,0.05,505.167493256081,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.15,0.05,505.14919219150215,0.2076284098549016,0.0
5,7,120,0.16,0.05,505.13114581046096,0.2076284098549016,0.0
5,7,120,0.17,0.05,505.1134765923408,0.2076284098549016,0.0
5,7,120,0.18,0.05,505.09635442014235,0.20762840985490164,-1.336790838740495e-16
5,7,120,0.19,0.05,505.0794940988128,0.20762840985490166,-2.67358167748099e-16
5,7,120,0.2,0.05,505.06289799187135,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.01,0.05,505.4604273294868,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.02,0.05,505.4146015421894,0.2076284098549016,0.0
5,7,180,0.03,0.05,505.3716893222449,0.20762840985490164,-1.336790838740495e-16
5,7,180,0.04,0.05,505.33809413337764,0.20762840985490164,-1.336790838740495e-16
5,7,180,0.05,0.05,505.30703026800677,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.06,0.05,505.27721424860357,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.07,0.05,505.248382333023,0.2076284098549017,-4.0103725162214844e-16
5,7,180,0.08,0.05,505.22015538663584,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.09,0.05,505.1922872672038,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.1,0.05,505.1655903138779,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.11,0.05,505.1390902956948,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.12,0.05,505.1128980792579,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.13,0.05,505.0872708088332,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.14,0.05,505.0619929430252,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.15,0.05,505.03699551627426,0.2076284098549016,0.0
5,7,180,0.16,0.05,505.0123186219212,0.2076284098549016,0.0
5,7,180,0.17,0.05,504.987974383385,0.2076284098549016,0.0
5,7,180,0.18,0.05,504.96424702882166,0.20762840985490164,-1.336790838740495e-16
5,7,180,0.19,0.05,504.9408494074802,0.20762840985490166,-2.67358167748099e-16
5,7,180,0.2,0.05,504.91778493793424,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.01,0.05,505.45506548750683,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.02,0.05,505.4037748695768,0.2076284098549016,0.0
5,7,240,0.03,0.05,505.35795606511783,0.20762840985490164,-1.336790838740495e-16
5,7,240,0.04,0.05,505.3214760247827,0.20762840985490164,-1.336790838740495e-16
5,7,240,0.05,0.05,505.287045164866,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.06,0.05,505.25399110314635,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.07,0.05,505.222151817782,0.2076284098549017,-4.0103725162214844e-16
5,7,240,0.08,0.05,505.1906718583743,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.09,0.05,505.15998533316224,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.1,0.05,505.13007904336774,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.11,0.05,505.10056431143414,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.12,0.05,505.0716136799964,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.13,0.05,505.04299268476234,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.14,0.05,505.01462398725755,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.15,0.05,504.9865325630993,0.2076284098549016,0.0
5,7,240,0.16,0.05,504.95876607475503,0.2076284098549016,0.0
5,7,240,0.17,0.05,504.9314849697572,0.2076284098549016,0.0
5,7,240,0.18,0.05,504.90441727495653,0.20762840985490164,-1.336790838740495e-16
5,7,240,0.19,0.05,504.87759938875934,0.20762840985490166,-2.67358167748099e-16
5,7,240,0.2,0.05,504.8510195139466,0.20762840985490166,-2.67358167748099e-16
5,7,300,0.01,0.05,505.45076159275106,0.20762840985417338,3.507338123603436e-12
5,7,300,0.02,0.05,505.39542302327567,0.20762840985344505,7.0152109635423684e-12
5,7,300,0.03,0.05,505.35139761525454,0.2076284098527169,1.0522148049894183e-11
5,7,300,0.04,0.05,505.31384915809423,0.20762840985198877,1.4029085136245997e-11
5,7,300,0.05,0.05,505.27838245846334,0.20762840985126046,1.7536824297101056e-11
5,7,300,0.06,0.05,505.24438590470834,0.20762840985053216,2.1044563457956112e-11
5,7,300,0.07,0.05,505.21080779719097,0.20762840984980396,2.4551767902475675e-11
5,7,300,0.08,0.05,505.1781388733876,0.20762840984907568,2.805937338424686e-11
5,7,300,0.09,0.05,505.1459152469466,0.20762840984834732,3.156737990326967e-11
5,7,300,0.1,0.05,505.11470447490035,0.20762840984761927,3.507391595236986e-11
5,7,300,0.11,0.05,505.084082384101,0.20762840984689102,3.858138775505717e-11
5,7,300,0.12,0.05,505.0537554297567,0.2076284098461627,4.2089126915912225e-11
5,7,300,0.13,0.05,505.02365357731844,0.20762840984543451,4.559633136043179e-11
5,7,300,0.14,0.05,504.9940353595726,0.2076284098447062,4.9104070521286845e-11
5,7,300,0.15,0.05,504.9648753315186,0.20762840984397776,5.261247807756128e-11
5,7,300,0.16,0.05,504.93606773395646,0.2076284098432496,5.6119548842996965e-11
5,7,300,0.17,0.05,504.90751217109056,0.2076284098425214,5.962675328751653e-11
5,7,300,0.18,0.05,504.8792776169789,0.2076284098417932,6.313395773203608e-11
5,7,300,0.19,0.05,504.85139687020984,0.20762840984106498,6.664129585563952e-11
5,7,300,0.2,0.05,504.82386281573037,0.20762840984033665,7.014916869557846e-11
5,7,360,0.01,0.05,505.4482013836126,0.20762503134637583,1.6271899053392532e-05
5,7,360,0.02,0.05,505.393944410356,0.20762165179292122,3.25488307939719e-05
5,7,360,0.03,0.05,505.3543456396739,0.20761827119405246,4.88307975591169e-05
5,7,360,0.04,0.05,505.31784733694445,0.20761488954928334,6.51178016906177e-05
5,7,360,0.05,0.05,505.283612728377,0.20761150685812804,8.140984552825934e-05
5,7,360,0.06,0.05,505.2503051552455,0.2076081231200999,9.770693141597084e-05
5,7,360,0.07,0.05,505.21770252210933,0.2076047383347122,0.00011400906169794864
5,7,360,0.08,0.05,505.1858871658672,0.20760135250147801,0.0001303162387194586
5,7,360,0.09,0.05,505.15510766722036,0.20759796561990992,0.00014662846482790538
5,7,360,0.1,0.05,505.12469484374776,0.20759457768952022,0.00016294574237229786
5,7,360,0.11,0.05,505.09470769432687,0.2075911887098209,0.00017926807370298174
5,7,360,0.12,0.05,505.06531540805486,0.20758779868032387,0.00019559546117083734
5,7,360,0.13,0.05,505.0362687559827,0.20758440760054037,0.00021192790712981966
5,7,360,0.14,0.05,505.0077428467188,0.20758101546998162,0.0002282654139340174
5,7,360,0.15,0.05,504.9795961359973,0.20757762228815838,0.0002446079839397917
5,7,360,0.16,0.05,504.95189417787583,0.2075742280545812,0.00026095561950443955
5,7,360,0.17,0.05,504.92460264883096,0.20757083276876045,0.00027730832298619376
5,7,360,0.18,0.05,504.89760188942967,0.20756743643020586,0.0002936660967463615
5,7,360,0.19,0.05,504.870964094877,0.20756403903842718,0.0003100289431461166
5,7,360,0.2,0.05,504.84465413453535,0.20756064059293342,0.00032639686455024195
5,7,420,0.01,0.05,505.448084696326,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.02,0.05,505.4095291522545,0.2076284098549016,0.0
5,7,420,0.03,0.05,505.3753846096266,0.20762840985490164,-1.336790838740495e-16
5,7,420,0.04,0.05,505.34205666161654,0.20762840985490164,-1.336790838740495e-16
5,7,420,0.05,0.05,505.3092524549177,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.06,0.05,505.27686657174746,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.07,0.05,505.245092266484,0.2076284098549017,-4.0103725162214844e-16
5,7,420,0.08,0.05,505.21399570697764,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.09,0.05,505.18330874082113,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.1,0.05,505.1529318858125,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.11,0.05,505.12277649151764,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.12,0.05,505.09286683820204,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.13,0.05,505.06329294900166,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.14,0.05,505.0340877084318,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.15,0.05,505.0051370532826,0.2076284098549016,0.0
5,7,420,0.16,0.05,504.9764842247675,0.2076284098549016,0.0
5,7,420,0.17,0.05,504.9481110886615,0.2076284098549016,0.0
5,7,420,0.18,0.05,504.9200428668379,0.2076284098549016,0.0
5,7,420,0.19,0.05,504.8922031585406,0.20762840985490166,-2.67358167748099e-16
5,7,420,0.2,0.05,504.864696299103,0.20762840985490166,-2.67358167748099e-16
5,7,480,0.01,0.05,505.44713118053085,0.20762840985490166,-2.67358167748099e-16
5,7,480,0.02,0.05,505.40370289539067,0.2076284098549016,0.0
5,7,480,0.03,0.05,505.3646426195444,0.20762840985490164,-1.336790838740495e-16
5,7,480,0.04,0.05,505.32803795029713,0.20762840985490164,-1.336790838740495e-16
