i,j,delta,beta,priority,integral,max_delta,pi,L_x,v_x,w_x,q_max_x,rho_max_x,L_y,v_y,w_y,q_max_y,rho_max_y
1,3,60,0.08,0.05,1705.97,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.09,0.05,1673.64,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.1,0.05,1631.39,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.11,0.05,1576.99,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.12,0.05,1521.54,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.13,0.05,1399.19,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.14,0.05,1386.59,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.15,0.05,1374.51,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.16,0.05,1362.4,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.17,0.05,1351.16,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.18,0.05,1340.85,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.19,0.05,1331.7,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,60,0.2,0.05,1323.26,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.01,0.05,449.189,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.02,0.05,855.6,0.62982,-2.0334,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.03,0.05,1479.84,0.701494,-2.3786,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.04,0.05,1586.98,0.710697,-2.42293,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.05,0.05,1641.83,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.06,0.05,1737.54,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.07,0.05,1732.14,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.08,0.05,1701.54,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.09,0.05,1668.9,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.1,0.05,1625.78,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.11,0.05,1570.81,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.12,0.05,1515.08,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.13,0.05,1392.91,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.14,0.05,1379.86,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.15,0.05,1367.32,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.16,0.05,1354.78,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.17,0.05,1343.06,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.18,0.05,1332.3,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.19,0.05,1322.68,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,120,0.2,0.05,1313.76,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.01,0.05,449.175,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.02,0.05,811.644,0.608731,-1.93183,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.03,0.05,1453.18,0.701494,-2.3786,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.04,0.05,1570.89,0.711756,-2.42803,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.05,0.05,1630.13,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.06,0.05,1726.19,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.07,0.05,1724.89,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.08,0.05,1695.33,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.09,0.05,1662.8,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.1,0.05,1619.93,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.11,0.05,1564.86,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.12,0.05,1508.85,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.13,0.05,1386.86,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.14,0.05,1373.39,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.15,0.05,1360.17,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.16,0.05,1346.46,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.17,0.05,1333.22,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.18,0.05,1320.64,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.19,0.05,1308.95,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,180,0.2,0.05,1297.71,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.01,0.05,449.166,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.02,0.05,765.316,0.583848,-1.81199,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.03,0.05,1419.4,0.701494,-2.3786,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.04,0.05,1550.72,0.711812,-2.4283,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.05,0.05,1615.27,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.06,0.05,1713.5,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.07,0.05,1714.33,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.08,0.05,1688.13,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.09,0.05,1656.7,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.1,0.05,1615.51,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.11,0.05,1561.02,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.12,0.05,1504.41,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.13,0.05,1381.09,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.14,0.05,1365.13,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.15,0.05,1349.08,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.16,0.05,1332.43,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.17,0.05,1315.98,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.18,0.05,1299.81,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.19,0.05,1284.15,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,240,0.2,0.05,1269.08,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.01,0.05,449.158,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.02,0.05,721.25,0.557636,-1.68574,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.03,0.05,1381.69,0.701492,-2.37859,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.04,0.05,1524.36,0.711803,-2.42826,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.05,0.05,1596.52,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.06,0.05,1697.36,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.07,0.05,1700.88,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.08,0.05,1675.9,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.09,0.05,1647.9,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.1,0.05,1610.13,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.11,0.05,1555.41,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.12,0.05,1495.56,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.13,0.05,1370.34,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.14,0.05,1350.96,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.15,0.05,1330.82,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.16,0.05,1309.44,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.17,0.05,1288.8,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.18,0.05,1270.03,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.19,0.05,1253.02,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,300,0.2,0.05,1237.63,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.01,0.05,449.154,0.1877,0.0959823,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.02,0.05,680.287,0.531801,-1.56131,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.03,0.05,1344.06,0.70044,-2.37353,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.04,0.05,1489.11,0.710697,-2.42293,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.05,0.05,1568.9,0.717391,-2.45517,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.06,0.05,1674.07,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.07,0.05,1681.19,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.08,0.05,1657.66,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.09,0.05,1631.27,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.1,0.05,1596.13,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.11,0.05,1541.46,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.12,0.05,1477.32,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.13,0.05,1349.01,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.14,0.05,1324.16,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.15,0.05,1300.61,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.16,0.05,1278.05,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.17,0.05,1257.39,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.18,0.05,1238.64,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.19,0.05,1221.61,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,360,0.2,0.05,1206.21,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.01,0.05,449.16,0.187727,0.0958533,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.02,0.05,642.485,0.505201,-1.4332,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.03,0.05,1307.84,0.700577,-2.37419,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.04,0.05,1453.16,0.710697,-2.42293,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.05,0.05,1533,0.717391,-2.45517,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.06,0.05,1641.09,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.07,0.05,1653.21,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.08,0.05,1632.42,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.09,0.05,1608.14,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.1,0.05,1573.08,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.11,0.05,1517.38,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.12,0.05,1446.75,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.13,0.05,1318.62,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.14,0.05,1293.57,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.15,0.05,1270.05,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.16,0.05,1247.49,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.17,0.05,1226.85,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.18,0.05,1208.08,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.19,0.05,1191.05,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,420,0.2,0.05,1175.61,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.01,0.05,449.158,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.02,0.05,607.458,0.479362,-1.30875,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.03,0.05,1271.06,0.700577,-2.37419,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.04,0.05,1417.49,0.710864,-2.42373,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.05,0.05,1495.92,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.06,0.05,1600.81,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.07,0.05,1614.77,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.08,0.05,1597.39,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.09,0.05,1575.86,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.1,0.05,1538.65,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.11,0.05,1478.42,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.12,0.05,1411.01,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.13,0.05,1286.51,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.14,0.05,1261.43,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.15,0.05,1237.86,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.16,0.05,1215.26,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.17,0.05,1194.6,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.18,0.05,1175.82,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.19,0.05,1158.74,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,480,0.2,0.05,1143.28,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.01,0.05,449.144,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.02,0.05,575.37,0.453526,-1.18432,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.03,0.05,1234.78,0.700577,-2.37419,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.04,0.05,1380.57,0.710864,-2.42373,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.05,0.05,1457.91,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.06,0.05,1560.85,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.07,0.05,1574.04,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.08,0.05,1556.02,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.09,0.05,1536.59,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.1,0.05,1495.45,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.11,0.05,1436.37,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.12,0.05,1376.15,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.13,0.05,1255.32,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.14,0.05,1230.16,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.15,0.05,1206.5,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.16,0.05,1183.8,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.17,0.05,1163,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.18,0.05,1144.06,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.19,0.05,1126.79,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,540,0.2,0.05,1111.13,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.01,0.05,449.136,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.02,0.05,546.583,0.426687,-1.05505,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.03,0.05,1200.49,0.700577,-2.37419,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.04,0.05,1345.06,0.710864,-2.42373,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.05,0.05,1420.33,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.06,0.05,1520.86,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.07,0.05,1533.67,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.08,0.05,1514.36,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.09,0.05,1493.54,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.1,0.05,1450.37,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.11,0.05,1392.67,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.12,0.05,1338.18,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.13,0.05,1225,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.14,0.05,1199.93,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.15,0.05,1176.29,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.16,0.05,1153.63,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.17,0.05,1132.87,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.18,0.05,1113.98,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.19,0.05,1096.77,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,600,0.2,0.05,1081.13,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.01,0.05,449.177,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.02,0.05,521.146,0.400851,-0.930618,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.03,0.05,1168.51,0.700577,-2.37419,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.04,0.05,1311.11,0.710864,-2.42373,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.05,0.05,1383.45,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.06,0.05,1480.84,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.07,0.05,1492.3,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.08,0.05,1472.3,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.09,0.05,1450.47,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.1,0.05,1405.28,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.11,0.05,1347.58,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.12,0.05,1295.76,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.13,0.05,1190.42,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.14,0.05,1168.72,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.15,0.05,1146.59,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.16,0.05,1123.99,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.17,0.05,1103.28,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.18,0.05,1084.45,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.19,0.05,1067.35,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,660,0.2,0.05,1051.87,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.01,0.05,449.124,0.187706,0.0959528,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.02,0.05,499.224,0.375015,-0.806184,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.03,0.05,1135.81,0.70044,-2.37353,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.04,0.05,1277.36,0.710864,-2.42373,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.05,0.05,1346.36,0.717801,-2.45714,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.06,0.05,1440.45,0.697211,-2.35797,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.07,0.05,1450.11,0.676741,-2.25939,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.08,0.05,1428.79,0.656217,-2.16054,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.09,0.05,1405.33,0.63558,-2.06114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.1,0.05,1358.13,0.614909,-1.96158,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.11,0.05,1299.94,0.594303,-1.86234,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.12,0.05,1248.84,0.573722,-1.76322,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.13,0.05,1148.63,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.14,0.05,1129.4,0.516717,-1.48866,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.15,0.05,1110.91,0.516915,-1.48961,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.16,0.05,1092.4,0.51723,-1.49114,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.17,0.05,1073.81,0.517311,-1.49152,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.18,0.05,1055.2,0.517222,-1.49109,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.19,0.05,1038.2,0.5168,-1.48906,0.61,103,40,1933,67,0.34,103,33,1744,70
1,3,720,0.2,0.05,1022.84,0.516714,-1.48865,0.61,103,40,1933,67,0.34,103,33,1744,70
1,4,60,0.01,0.05,449.214,0.187706,0.0959528,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.02,0.05,896.146,0.642521,-2.09457,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.03,0.05,1567.64,0.739592,-2.56209,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.04,0.05,1708.32,0.762902,-2.67436,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.05,0.05,1794.07,0.782169,-2.76716,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.06,0.05,1871.79,0.761579,-2.66799,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.07,0.05,1858.04,0.741109,-2.5694,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.08,0.05,1822.11,0.720585,-2.47055,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.09,0.05,1783.72,0.699948,-2.37116,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.1,0.05,1734.23,0.679277,-2.2716,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.11,0.05,1670.1,0.65867,-2.17235,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.12,0.05,1590.47,0.63809,-2.07323,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.13,0.05,1257.51,0.462145,-1.22583,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.14,0.05,1246.34,0.462145,-1.22583,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.15,0.05,1235.62,0.462145,-1.22583,0.61,103,40,1933,67,0.54,103,38,1838,67
1,4,60,0.16,0.05,1224.88,0.46231,-1.22662,0.61,103,40,1933,67,0.54,103,38,1838,67
